question,answer,filtered_answer,correct_answer,is_correct
In which country is the city of Stroyntsi located?,Ukraine. I finished,Ukraine,Ukraine,True
In which country is the city of Brookvale located?,Australia. I finished,Australia,Australia,True
In which country is the city of East Dennis located?,United States. I finished,United States,United States,True
In which country is the city of Nuneaton located?,UK. I finished,UK,United Kingdom,True
In which country is the city of Fundy Bay located?,Canada. I finished,Canada,Canada,True
In which country is the city of Voivodeni located?,Romania. I finished,Romania,Romania,True
In which country is the city of Galzignano located?,Italy. I finished,Italy,Italy,True
In which country is the city of Galugnano located?,Italy. I finished,Italy,Italy,True
In which country is the city of Bouenneu located?,France. I finished,France,Côte d'Ivoire,False
In which country is the city of Tecaxic located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Midakro located?,I don't know. I finished,I don't know,Côte d'Ivoire,False
In which country is the city of Bernis located?,Switzerland. I finished,Switzerland,France,False
In which country is the city of Cnra located?,China. I finished,China,Côte d'Ivoire,False
In which country is the city of Chancelade located?,France. I finished,France,France,True
In which country is the city of Melsele located?,Belgium. I finished,Belgium,Belgium,True
In which country is the city of Vihari located?,Pakistan. I finished,Pakistan,Pakistan,True
In which country is the city of Matlapa located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Vasto located?,Italy. I finished,Italy,Italy,True
In which country is the city of Nizhniye Achaluki located?,Russia. I finished,Russia,Russian Federation,True
In which country is the city of Aramengo located?,I don't know. I finished,I don't know,Italy,False
In which country is the city of Tlaxcala located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Flor Batavia located?,Indonesia. I finished,Indonesia,Mexico,False
In which country is the city of Sherborn located?,USA. I finished,USA,United States,True
In which country is the city of Vulcaneasa located?,Romania. I finished,Romania,Romania,True
In which country is the city of Hoover located?,United States. I finished,United States,United States,True
In which country is the city of Newtownstewart located?,Northern Ireland. I finished,Northern Ireland,United Kingdom,False
In which country is the city of Achern located?,Germany. I finished,Germany,Germany,True
In which country is the city of Sober located?,I don't know. I finished,I don't know,Spain,False
In which country is the city of Armuna de Almanzora located?,Spain. I finished,Spain,Spain,True
In which country is the city of Pleasant Run Farm located?,United States. I finished,United States,United States,True
In which country is the city of Roissy-en-Brie located?,France. I finished,France,France,True
In which country is the city of Taupo located?,New Zealand. I finished,New Zealand,New Zealand,True
In which country is the city of Stotzheim located?,Germany. I finished,Germany,France,False
In which country is the city of La Estancia de San Jose del Carmen located?,Argentina. I finished,Argentina,Mexico,False
In which country is the city of Lirang located?,I don't know. I finished,I don't know,China,False
In which country is the city of Marcignago located?,Italy. I finished,Italy,Italy,True
In which country is the city of Romentino located?,Italy. I finished,Italy,Italy,True
In which country is the city of Benton Heights located?,United States. I finished,United States,United States,True
In which country is the city of Handzame located?,Belgium. I finished,Belgium,Belgium,True
In which country is the city of Bunschoten located?,Netherlands. I finished,Netherlands,Netherlands,True
In which country is the city of Ligota located?,Poland. I finished,Poland,Poland,True
In which country is the city of Umm ar Rizam located?,United Arab Emirates. I finished,United Arab Emirates,Libyan Arab Jamahiriya,False
In which country is the city of Pertuis located?,France. I finished,France,France,True
In which country is the city of Royal City located?,There is no such city. I finished,There is no such city,United States,False
In which country is the city of Elassona located?,Greece. I finished,Greece,Greece,True
In which country is the city of Fere-Champenoise located?,France. I finished,France,France,True
In which country is the city of Nanrenfu located?,China. I finished,China,China,True
In which country is the city of Santiago Malacatepec located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Umbuzeiro located?,Brazil. I finished,Brazil,Brazil,True
In which country is the city of Nassoulo located?,"None, Nassoulo is not a real city. I finished","None, Nassoulo is not a real city",Côte d'Ivoire,False
In which country is the city of Tallmadge located?,United States. I finished,United States,United States,True
In which country is the city of Shenjiamen located?,China. I finished,China,China,True
In which country is the city of Zeribet el Oued located?,Algeria. I finished,Algeria,Algeria,True
In which country is the city of Lomello located?,Italy. I finished,Italy,Italy,True
In which country is the city of Schwaderloch located?,Switzerland. I finished,Switzerland,Switzerland,True
In which country is the city of Rottevalle located?,Netherlands. I finished,Netherlands,Netherlands,True
In which country is the city of Cortes located?,Brazil. I finished,Brazil,Philippines,False
In which country is the city of Canvey Island located?,UK. I finished,UK,United Kingdom,True
In which country is the city of Vighizzolo d'Este located?,Italy. I finished,Italy,Italy,True
In which country is the city of Blora located?,Indonesia. I finished,Indonesia,Indonesia,True
In which country is the city of Baileux located?,Belgium. I finished,Belgium,Belgium,True
In which country is the city of Rambin located?,I don't know. I finished,I don't know,Germany,False
In which country is the city of Pfullingen located?,Germany. I finished,Germany,Germany,True
In which country is the city of Point Clear located?,United States. I finished,United States,United States,True
In which country is the city of Mala Kladusa located?,Croatia. I finished,Croatia,Bosnia and Herzegovina,False
In which country is the city of Pervari located?,Turkey. I finished,Turkey,Turkey,True
In which country is the city of Cottonwood Heights located?,United States. I finished,United States,United States,True
In which country is the city of Noisy-le-Roi located?,France. I finished,France,France,True
In which country is the city of Riedenberg located?,Austria. I finished,Austria,Germany,False
In which country is the city of Daraga located?,Philippines. I finished,Philippines,Philippines,True
In which country is the city of Mapimi located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Giroc located?,Romania. I finished,Romania,Romania,True
In which country is the city of Kuminskiy located?,Russia. I finished,Russia,Russian Federation,True
In which country is the city of Bellerive located?,Switzerland. I finished,Switzerland,Australia,False
In which country is the city of Borogontsy located?,Russia. I finished,Russia,Russian Federation,True
In which country is the city of Bafang located?,Cameroon. I finished,Cameroon,Cameroon,True
In which country is the city of Stochov located?,Russia. I finished,Russia,Czech Republic,False
In which country is the city of Tehuitzingo located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Niamtougou located?,Togo. I finished,Togo,Togo,True
In which country is the city of Noverasco-Sporting Mirasole located?,Italy. I finished,Italy,Italy,True
In which country is the city of Jiujiang located?,China. I finished,China,China,True
In which country is the city of Bucy-le-Long located?,France. I finished,France,France,True
In which country is the city of Hillandale located?,United States. I finished,United States,United States,True
In which country is the city of Pan de Azucar located?,Chile. I finished,Chile,Uruguay,False
In which country is the city of Sankt Michael in Obersteiermark located?,Austria. I finished,Austria,Austria,True
In which country is the city of Rudgwick located?,UK. I finished,UK,United Kingdom,True
In which country is the city of Satao located?,I don't know. I finished,I don't know,Portugal,False
In which country is the city of Novonikolayevskiy located?,Russia. I finished,Russia,Russian Federation,True
In which country is the city of Las Ochenta located?,I don't know. I finished,I don't know,Puerto Rico,False
In which country is the city of Serula located?,France. I finished,France,India,False
In which country is the city of Forney located?,United States. I finished,United States,United States,True
In which country is the city of Mykolayivske located?,Ukraine. I finished,Ukraine,Ukraine,True
In which country is the city of Vergt located?,France. I finished,France,France,True
In which country is the city of North Castle located?,There is no such city. I finished,There is no such city,United States,False
In which country is the city of Kudowa-Zdroj located?,Poland. I finished,Poland,Poland,True
In which country is the city of North Logan located?,United States. I finished,United States,United States,True
In which country is the city of Bershet' located?,I don't know. I finished,I don't know,Russian Federation,False
In which country is the city of Da-an Sur located?,Taiwan. I finished,Taiwan,Philippines,False
In which country is the city of Daoungbeu located?,I don't know. I finished,I don't know,Côte d'Ivoire,False
In which country is the city of Bagalkot located?,India. I finished,India,India,True
In which country is the city of Villa Concepcion del Tio located?,Argentina. I finished,Argentina,Argentina,True
In which country is the city of California City located?,United States. I finished,United States,United States,True
In which country is the city of Tocantins located?,Brazil. I finished,Brazil,Brazil,True
In which country is the city of Pingqiao located?,China. I finished,China,China,True
In which country is the city of Wahlitz located?,There is no country called Wahlitz. I finished,There is no country called Wahlitz,Germany,False
In which country is the city of Bigaan located?,I don't know. I finished,I don't know,Philippines,False
In which country is the city of Cuincy located?,France. I finished,France,France,True
In which country is the city of Nogamerzin-Yurt located?,Russia. I finished,Russia,Russian Federation,True
In which country is the city of Cogolo located?,Italy. I finished,Italy,Italy,True
In which country is the city of Hernando Beach located?,United States. I finished,United States,United States,True
In which country is the city of Gumaus located?,There is no such city. I finished,There is no such city,Philippines,False
In which country is the city of Wohltorf located?,Germany. I finished,Germany,Germany,True
In which country is the city of Vajszlo located?,Hungary. I finished,Hungary,Hungary,True
In which country is the city of Antsirabe located?,Madagascar. I finished,Madagascar,Madagascar,True
In which country is the city of Fo Tan located?,Hong Kong. I finished,Hong Kong,"Hong Kong, China",True
In which country is the city of Saint-Andre-de-Corcy located?,France. I finished,France,France,True
In which country is the city of Ocean Acres located?,United States. I finished,United States,United States,True
In which country is the city of Rickenbach located?,Switzerland. I finished,Switzerland,Germany,False
In which country is the city of Villa Canas located?,Argentina. I finished,Argentina,Argentina,True
In which country is the city of Lake Village located?,United States. I finished,United States,United States,True
In which country is the city of Mambusao located?,Philippines. I finished,Philippines,Philippines,True
In which country is the city of Agaie located?,Nigeria. I finished,Nigeria,Nigeria,True
In which country is the city of Woodbury Heights located?,United States. I finished,United States,United States,True
In which country is the city of Bremes located?,There is no such city as Bremes. I finished,There is no such city as Bremes,France,False
In which country is the city of Sylhet located?,Bangladesh. I finished,Bangladesh,Bangladesh,True
In which country is the city of Crossfield located?,Canada. I finished,Canada,Canada,True
In which country is the city of Guin located?,I don't know. I finished,I don't know,United States,False
In which country is the city of Neidlingen located?,Germany. I finished,Germany,Germany,True
In which country is the city of Qasr Libiya located?,Libya. I finished,Libya,Libyan Arab Jamahiriya,False
In which country is the city of Corrientes located?,Argentina. I finished,Argentina,Argentina,True
In which country is the city of Arapa located?,Brazil. I finished,Brazil,Peru,False
In which country is the city of Steinfurt located?,Germany. I finished,Germany,Germany,True
In which country is the city of Langenrohr located?,Austria. I finished,Austria,Austria,True
In which country is the city of Avellanosa de Muno located?,Spain. I finished,Spain,Spain,True
In which country is the city of Owase located?,Japan. I finished,Japan,Japan,True
In which country is the city of Kimmeria located?,I don't know. I finished,I don't know,Greece,False
In which country is the city of Sessame located?,There is no such city. I finished,There is no such city,Italy,False
In which country is the city of Baltim located?,USA. I finished,USA,Egypt,False
In which country is the city of Auray located?,France. I finished,France,France,True
In which country is the city of Korzenna located?,Poland. I finished,Poland,Poland,True
In which country is the city of Sosnytsia located?,Ukraine. I finished,Ukraine,Ukraine,True
In which country is the city of Hpa-An located?,Myanmar. I finished,Myanmar,Myanmar,True
In which country is the city of Kaerkoelae located?,Belgium. I finished,Belgium,Finland,False
In which country is the city of Warminster located?,UK. I finished,UK,United Kingdom,True
In which country is the city of Douagere located?,France. I finished,France,Côte d'Ivoire,False
In which country is the city of Algiers located?,Algeria. I finished,Algeria,Algeria,True
In which country is the city of Prusice located?,Poland. I finished,Poland,Poland,True
In which country is the city of Coris located?,I don't know. I finished,I don't know,Peru,False
In which country is the city of Sherrelwood located?,Australia. I finished,Australia,United States,False
In which country is the city of Las Terrenas located?,Dominican Republic. I finished,Dominican Republic,Dominican Republic,True
In which country is the city of Othis located?,France. I finished,France,France,True
In which country is the city of Xicang located?,China. I finished,China,China,True
In which country is the city of Gorzow Slaski located?,Poland. I finished,Poland,Poland,True
In which country is the city of Le Grau-du-Roi located?,France. I finished,France,France,True
In which country is the city of Bagupaye located?,India. I finished,India,Philippines,False
In which country is the city of Montacuto located?,Italy. I finished,Italy,Italy,True
In which country is the city of Lepe located?,Spain. I finished,Spain,Spain,True
In which country is the city of Huddinge located?,Sweden. I finished,Sweden,Sweden,True
In which country is the city of Patersdorf located?,Austria. I finished,Austria,Germany,False
In which country is the city of Diarratiedougou located?,Burkina Faso. I finished,Burkina Faso,Côte d'Ivoire,False
In which country is the city of Nyanguge located?,Kenya. I finished,Kenya,"Tanzania, United Republic of",False
In which country is the city of Kehrsatz located?,Switzerland. I finished,Switzerland,Switzerland,True
In which country is the city of La Wantzenau located?,France. I finished,France,France,True
In which country is the city of Jose Cardel located?,Brazil. I finished,Brazil,Mexico,False
In which country is the city of Mahtomedi located?,USA. I finished,USA,United States,True
In which country is the city of Biny Selo located?,Russia. I finished,Russia,Azerbaijan,False
In which country is the city of Nova Petropolis located?,Brazil. I finished,Brazil,Brazil,True
In which country is the city of Kara-Kulja located?,Kyrgyzstan. I finished,Kyrgyzstan,Kyrgyzstan,True
In which country is the city of Krishnapur located?,India. I finished,India,India,True
In which country is the city of Haspres located?,France. I finished,France,France,True
In which country is the city of Dishna located?,Ethiopia. I finished,Ethiopia,Egypt,False
In which country is the city of Stadtkyll located?,Germany. I finished,Germany,Germany,True
In which country is the city of Epfig located?,France. I finished,France,France,True
In which country is the city of East Pasadena located?,United States. I finished,United States,United States,True
In which country is the city of Vendegies-sur-Ecaillon located?,France. I finished,France,France,True
In which country is the city of Tecolotlan located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Malfa located?,Italy. I finished,Italy,Italy,True
In which country is the city of Valthermond located?,Netherlands. I finished,Netherlands,Netherlands,True
In which country is the city of Abradinou located?,I don't know. I finished,I don't know,Côte d'Ivoire,False
In which country is the city of Marble Hill located?,USA. I finished,USA,United States,True
In which country is the city of Surandai located?,India. I finished,India,India,True
In which country is the city of Pellegrino Parmense located?,Italy. I finished,Italy,Italy,True
In which country is the city of Cabezabellosa de la Calzada located?,Spain. I finished,Spain,Spain,True
In which country is the city of Lantz located?,I don't know. I finished,I don't know,Canada,False
In which country is the city of Modougou located?,Mali. I finished,Mali,Côte d'Ivoire,False
In which country is the city of Nagano located?,Japan. I finished,Japan,Japan,True
In which country is the city of Vallabh Vidyanagar located?,India. I finished,India,India,True
In which country is the city of Mickten located?,I don't know. I finished,I don't know,Germany,False
In which country is the city of Bochov located?,Czech Republic. I finished,Czech Republic,Czech Republic,True
In which country is the city of Buchach located?,Ukraine. I finished,Ukraine,Ukraine,True
In which country is the city of Borazjan located?,Iran. I finished,Iran,"Iran, Islamic Rep. of",True
In which country is the city of Pantao located?,I don't know. I finished,I don't know,Philippines,False
In which country is the city of Farsan located?,Iran. I finished,Iran,"Iran, Islamic Rep. of",True
In which country is the city of Bab Ezzouar located?,Algeria. I finished,Algeria,Algeria,True
In which country is the city of Bonen located?,There is no such city as Bonen. I finished,There is no such city as Bonen,Germany,False
In which country is the city of Corvara located?,Italy. I finished,Italy,Italy,True
In which country is the city of San Miguel Ejutla located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Nouvel-Ousrou located?,France. I finished,France,Côte d'Ivoire,False
In which country is the city of Rhu located?,France. I finished,France,United Kingdom,False
In which country is the city of Leogang located?,Austria. I finished,Austria,Austria,True
In which country is the city of Ancient Oaks located?,I don't know. I finished,I don't know,United States,False
In which country is the city of Yudomari located?,Japan. I finished,Japan,Japan,True
In which country is the city of Rudnitz located?,Czech Republic. I finished,Czech Republic,Germany,False
In which country is the city of Mas de las Matas located?,Spain. I finished,Spain,Spain,True
In which country is the city of Kokrica located?,Slovenia. I finished,Slovenia,Slovenia,True
In which country is the city of Bedwas located?,Wales. I finished,Wales,United Kingdom,False
In which country is the city of Cimelice located?,Czech Republic. I finished,Czech Republic,Czech Republic,True
In which country is the city of Kralupy nad Vltavou located?,Czech Republic. I finished,Czech Republic,Czech Republic,True
In which country is the city of Eremitu located?,I don't know. I finished,I don't know,Romania,False
In which country is the city of Villamayor de Monjardin located?,Spain. I finished,Spain,Spain,True
In which country is the city of Mullovka located?,Russia. I finished,Russia,Russian Federation,True
In which country is the city of Sarpsborg located?,Norway. I finished,Norway,Norway,True
In which country is the city of Krosno Odrzanskie located?,Poland. I finished,Poland,Poland,True
In which country is the city of Premolo located?,Italy. I finished,Italy,Italy,True
In which country is the city of Sercaia located?,Romania. I finished,Romania,Romania,True
In which country is the city of Carmen de Carupa located?,Brazil. I finished,Brazil,Colombia,False
In which country is the city of Svyatogorsk located?,Ukraine. I finished,Ukraine,Ukraine,True
In which country is the city of Byst located?,I don't know. I finished,I don't know,Czech Republic,False
In which country is the city of Arsura located?,Romania. I finished,Romania,Romania,True
In which country is the city of Sauzet located?,France. I finished,France,France,True
In which country is the city of Jamioulx located?,France. I finished,France,Belgium,False
In which country is the city of Oevel located?,Belgium. I finished,Belgium,Belgium,True
In which country is the city of Wetzlar located?,Germany. I finished,Germany,Germany,True
In which country is the city of Monschau located?,Germany. I finished,Germany,Germany,True
In which country is the city of San Miguel Tetepelcingo located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Kaundrobo located?,I don't know. I finished,I don't know,Côte d'Ivoire,False
In which country is the city of Nandurbar located?,India. I finished,India,India,True
In which country is the city of Tympaki located?,Greece. I finished,Greece,Greece,True
In which country is the city of Morengo located?,Italy. I finished,Italy,Italy,True
In which country is the city of Al Kharj located?,Saudi Arabia. I finished,Saudi Arabia,Saudi Arabia,True
In which country is the city of Grez-Neuville located?,France. I finished,France,France,True
In which country is the city of Ambagarh Chauki located?,India. I finished,India,India,True
In which country is the city of Queanbeyan located?,Australia. I finished,Australia,Australia,True
In which country is the city of Parhadi located?,I don't know. I finished,I don't know,Côte d'Ivoire,False
In which country is the city of Tecominoacan located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Brinkley located?,USA. I finished,USA,United States,True
In which country is the city of Ebbs located?,Austria. I finished,Austria,Austria,True
In which country is the city of Bouna located?,Côte d'Ivoire. I finished,Côte d'Ivoire,Côte d'Ivoire,True
In which country is the city of Pollare located?,I don't know. I finished,I don't know,Belgium,False
In which country is the city of Heber-Overgaard located?,United States. I finished,United States,United States,True
In which country is the city of Walkington located?,UK. I finished,UK,United Kingdom,True
In which country is the city of Kassandreia located?,Greece. I finished,Greece,Greece,True
In which country is the city of Buruenesti located?,Romania. I finished,Romania,Romania,True
In which country is the city of Ettrick located?,Australia. I finished,Australia,United States,False
In which country is the city of Oberostendorf located?,Germany. I finished,Germany,Germany,True
In which country is the city of Yemelyanovka located?,Russia. I finished,Russia,Ukraine,False
In which country is the city of Olho Marinho located?,Brazil. I finished,Brazil,Portugal,False
In which country is the city of Fengyi located?,China. I finished,China,China,True
In which country is the city of Stormstown located?,Ireland. I finished,Ireland,United States,False
In which country is the city of Valburg located?,Netherlands. I finished,Netherlands,Netherlands,True
In which country is the city of Jordanow Slaski located?,Poland. I finished,Poland,Poland,True
In which country is the city of Vize located?,Turkey. I finished,Turkey,Turkey,True
In which country is the city of Enschede located?,Netherlands. I finished,Netherlands,Netherlands,True
In which country is the city of Zacapechpan located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Skarzysko Koscielne located?,Poland. I finished,Poland,Poland,True
In which country is the city of Khlung located?,Thailand. I finished,Thailand,Thailand,True
In which country is the city of Poiana Tapului located?,Romania. I finished,Romania,Romania,True
In which country is the city of Hirschaid located?,Germany. I finished,Germany,Germany,True
In which country is the city of Thurston located?,Australia. I finished,Australia,United Kingdom,False
In which country is the city of Buckenhof located?,Germany. I finished,Germany,Germany,True
In which country is the city of Ponitz located?,Germany. I finished,Germany,Germany,True
In which country is the city of Aizarnazabal located?,Spain. I finished,Spain,Spain,True
In which country is the city of Taradeau located?,France. I finished,France,France,True
In which country is the city of Hengsberg located?,Belgium. I finished,Belgium,Austria,False
In which country is the city of Avgorou located?,Cyprus. I finished,Cyprus,Cyprus,True
In which country is the city of Scerni located?,Italy. I finished,Italy,Italy,True
In which country is the city of Sol'tsy located?,Russia. I finished,Russia,Russian Federation,True
In which country is the city of West Ulverstone located?,Australia. I finished,Australia,Australia,True
In which country is the city of Arnoldstein located?,Austria. I finished,Austria,Austria,True
In which country is the city of Pokolbin located?,Australia. I finished,Australia,Australia,True
In which country is the city of Nazarje located?,Slovenia. I finished,Slovenia,Slovenia,True
In which country is the city of Wardha located?,India. I finished,India,India,True
In which country is the city of Batang Berjuntai located?,Malaysia. I finished,Malaysia,Malaysia,True
In which country is the city of Dyviziya located?,I don't know. I finished,I don't know,Ukraine,False
In which country is the city of Bogart located?,India. I finished,India,United States,False
In which country is the city of Pochinki located?,Russia. I finished,Russia,Russian Federation,True
In which country is the city of Sudkov located?,Czech Republic. I finished,Czech Republic,Czech Republic,True
In which country is the city of Nefas Mewch'a located?,"None, Nefas Mewch'a is not a real city. I finished","None, Nefas Mewch'a is not a real city",Ethiopia,False
In which country is the city of Burnage located?,UK. I finished,UK,United Kingdom,True
In which country is the city of Haidershofen located?,Austria. I finished,Austria,Austria,True
In which country is the city of San Mateo Coapexco located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Pilning located?,UK. I finished,UK,United Kingdom,True
In which country is the city of Hoppstadten-Weiersbach located?,Germany. I finished,Germany,Germany,True
In which country is the city of Chinguar located?,Angola. I finished,Angola,Angola,True
In which country is the city of Telcisor located?,There is no such city. I finished,There is no such city,Romania,False
In which country is the city of Bechem located?,Ghana. I finished,Ghana,Ghana,True
In which country is the city of Prebitz located?,Germany. I finished,Germany,Germany,True
In which country is the city of Malvern East located?,Australia. I finished,Australia,Australia,True
In which country is the city of Courdimanche located?,France. I finished,France,France,True
In which country is the city of Stanwell Park located?,Australia. I finished,Australia,Australia,True
In which country is the city of Reamstown located?,United States. I finished,United States,United States,True
In which country is the city of Jenzan located?,Japan. I finished,Japan,"Korea, Republic of",False
In which country is the city of Tucson located?,United States. I finished,United States,United States,True
In which country is the city of Fochville located?,South Africa. I finished,South Africa,South Africa,True
In which country is the city of Cu Chi located?,Vietnam. I finished,Vietnam,Viet Nam,True
In which country is the city of Vistahermosa located?,Spain. I finished,Spain,Colombia,False
In which country is the city of Wheatley Heights located?,United States. I finished,United States,United States,True
In which country is the city of Quebriac located?,Canada. I finished,Canada,France,False
In which country is the city of Mackay City located?,Australia. I finished,Australia,Australia,True
In which country is the city of Xixona located?,Spain. I finished,Spain,Spain,True
In which country is the city of Galliera Veneta located?,Italy. I finished,Italy,Italy,True
In which country is the city of Backo Petrovo Selo located?,Croatia. I finished,Croatia,Serbia,False
In which country is the city of Broager located?,Denmark. I finished,Denmark,Denmark,True
In which country is the city of Renfengzhuang located?,China. I finished,China,China,True
In which country is the city of Breinigsville located?,United States. I finished,United States,United States,True
In which country is the city of Aur located?,There is no city called Aur. I finished,There is no city called Aur,Marshall Islands,False
In which country is the city of Norman located?,France. I finished,France,United States,False
In which country is the city of Bonares located?,Argentina. I finished,Argentina,Spain,False
In which country is the city of Roskoshnoye located?,Russia. I finished,Russia,Ukraine,False
In which country is the city of West Jerusalem located?,Israel. I finished,Israel,Israel,True
In which country is the city of Chingford located?,UK. I finished,UK,United Kingdom,True
In which country is the city of South Waverly located?,United States. I finished,United States,United States,True
In which country is the city of Xylagani located?,Greece. I finished,Greece,Greece,True
In which country is the city of Cachoeira located?,Brazil. I finished,Brazil,Brazil,True
In which country is the city of Ol'ginka located?,Kazakhstan. I finished,Kazakhstan,Russian Federation,False
In which country is the city of Kato Gouves located?,Greece. I finished,Greece,Greece,True
In which country is the city of Tillo located?,I don't know. I finished,I don't know,Turkey,False
In which country is the city of Edelschrott located?,Austria. I finished,Austria,Austria,True
In which country is the city of Istanbul located?,Turkey. I finished,Turkey,Turkey,True
In which country is the city of Lake Monticello located?,United States. I finished,United States,United States,True
In which country is the city of el hed located?,Egypt. I finished,Egypt,Algeria,False
In which country is the city of Botany Downs located?,New Zealand. I finished,New Zealand,New Zealand,True
In which country is the city of Acul du Nord located?,Haiti. I finished,Haiti,Haiti,True
In which country is the city of Codaesti located?,Moldova. I finished,Moldova,Romania,False
In which country is the city of Balutu located?,I don't know. I finished,I don't know,Philippines,False
In which country is the city of Chauvin located?,France. I finished,France,United States,False
In which country is the city of Piuro located?,Italy. I finished,Italy,Italy,True
In which country is the city of San Pedro de los Naranjos located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Manvel located?,USA. I finished,USA,United States,True
In which country is the city of Orbeni located?,I don't know. I finished,I don't know,Romania,False
In which country is the city of Zaleszany located?,Poland. I finished,Poland,Poland,True
In which country is the city of Kitsi located?,I don't know. I finished,I don't know,Greece,False
In which country is the city of El Bolson located?,Argentina. I finished,Argentina,Argentina,True
In which country is the city of Darhan located?,Mongolia. I finished,Mongolia,Mongolia,True
In which country is the city of Rachau located?,I don't know. I finished,I don't know,Austria,False
In which country is the city of Tramutola located?,Italy. I finished,Italy,Italy,True
In which country is the city of Albac located?,I don't know. I finished,I don't know,Romania,False
In which country is the city of Pirojpur located?,Bangladesh. I finished,Bangladesh,Bangladesh,True
In which country is the city of Guinguineo located?,France. I finished,France,Senegal,False
In which country is the city of Verde Village located?,United States. I finished,United States,United States,True
In which country is the city of Wislica located?,Poland. I finished,Poland,Poland,True
In which country is the city of Casei located?,Italy. I finished,Italy,Italy,True
In which country is the city of Tempsford located?,UK. I finished,UK,United Kingdom,True
In which country is the city of Almeida located?,Portugal. I finished,Portugal,Colombia,False
In which country is the city of Canonsburg located?,United States. I finished,United States,United States,True
In which country is the city of Tourrette-Levens located?,France. I finished,France,France,True
In which country is the city of Ursberg located?,Germany. I finished,Germany,Germany,True
In which country is the city of Greatham located?,UK. I finished,UK,United Kingdom,True
In which country is the city of Harlau located?,Romania. I finished,Romania,Romania,True
In which country is the city of Balarampur located?,India. I finished,India,India,True
In which country is the city of Charentilly located?,France. I finished,France,France,True
In which country is the city of Annone di Brianza located?,Italy. I finished,Italy,Italy,True
In which country is the city of Montbeton located?,France. I finished,France,France,True
In which country is the city of Pazar located?,Turkey. I finished,Turkey,Turkey,True
In which country is the city of Trenzano located?,Italy. I finished,Italy,Italy,True
In which country is the city of San Vicente del Palacio located?,Spain. I finished,Spain,Spain,True
In which country is the city of Vineuil-Saint-Firmin located?,France. I finished,France,France,True
In which country is the city of Kollnburg located?,Germany. I finished,Germany,Germany,True
In which country is the city of Cossignano located?,Italy. I finished,Italy,Italy,True
In which country is the city of Obersussbach located?,Switzerland. I finished,Switzerland,Germany,False
In which country is the city of Broadbeach Waters located?,Australia. I finished,Australia,Australia,True
In which country is the city of Itatiba located?,Brazil. I finished,Brazil,Brazil,True
In which country is the city of Quebrada Seca located?,Dominican Republic. I finished,Dominican Republic,Honduras,False
In which country is the city of Carbonara di Nola located?,Italy. I finished,Italy,Italy,True
In which country is the city of Dobryatino located?,Russia. I finished,Russia,Russian Federation,True
In which country is the city of Zero Branco located?,Brazil. I finished,Brazil,Italy,False
In which country is the city of Pescate located?,Italy. I finished,Italy,Italy,True
In which country is the city of Heimsheim located?,Germany. I finished,Germany,Germany,True
In which country is the city of Sankt Gallenkappel located?,Switzerland. I finished,Switzerland,Switzerland,True
In which country is the city of Wolfsbach located?,Austria. I finished,Austria,Austria,True
In which country is the city of Colonia Chalchihuecan located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Saint-Donat-de-Montcalm located?,Canada. I finished,Canada,Canada,True
In which country is the city of Agios Matthaios located?,Greece. I finished,Greece,Greece,True
In which country is the city of Sohren located?,Germany. I finished,Germany,Germany,True
In which country is the city of Bouzonville located?,France. I finished,France,France,True
In which country is the city of Pontal do Parana located?,Brazil. I finished,Brazil,Brazil,True
In which country is the city of Vladychna located?,Russia. I finished,Russia,Ukraine,False
In which country is the city of Crato located?,Brazil. I finished,Brazil,Brazil,True
In which country is the city of Sach'khere located?,Georgia. I finished,Georgia,Georgia,True
In which country is the city of Chippubetsu located?,Japan. I finished,Japan,Japan,True
In which country is the city of Casupa located?,I don't know. I finished,I don't know,Uruguay,False
In which country is the city of Ventaquemada located?,Colombia. I finished,Colombia,Colombia,True
In which country is the city of Pfedelbach located?,Germany. I finished,Germany,Germany,True
In which country is the city of Linhares located?,Brazil. I finished,Brazil,Brazil,True
In which country is the city of Ibrianu located?,I don't know. I finished,I don't know,Romania,False
In which country is the city of Pesaro located?,Italy. I finished,Italy,Italy,True
In which country is the city of Galisteo located?,Spain. I finished,Spain,Spain,True
In which country is the city of Buriti Bravo located?,Brazil. I finished,Brazil,Brazil,True
In which country is the city of Goessendorf located?,Austria. I finished,Austria,Austria,True
In which country is the city of Trimdon located?,UK. I finished,UK,United Kingdom,True
In which country is the city of Grossrosseln located?,Germany. I finished,Germany,Germany,True
In which country is the city of El Ingenio located?,Dominican Republic. I finished,Dominican Republic,Peru,False
