question,answer,filtered_answer,correct_answer,is_correct
Which country won gold in Sailing Mixed 5.5 metres in the 1968 Summer Olympics?,-,-,Sweden,-
Which country won gold in Sailing Mixed 5.5 metres in the 1968 Summer Olympics?,-,-,Sweden,-
Which country won gold in Sailing Mixed 5.5 metres in the 1968 Summer Olympics?,-,-,Sweden,-
Which country won gold in Volleyball Men's Volleyball in the 1984 Summer Olympics?,-,-,United States,-
"Which country won gold in Athletics Men's Cross-Country, Team in the 1912 Summer Olympics?",-,-,Sweden,-
Which country won gold in Handball Women's Handball in the 1996 Summer Olympics?,-,-,Denmark,-
Which country won gold in Athletics Men's 4 x 100 metres Relay in the 1996 Summer Olympics?,-,-,Canada,-
Which country won gold in Badminton Women's Singles in the 1992 Summer Olympics?,-,-,Indonesia,-
Which country won gold in Rowing Women's Coxed Eights in the 2000 Summer Olympics?,-,-,Romania,-
Which country won gold in Rowing Women's Coxless Pairs in the 2004 Summer Olympics?,-,-,Romania,-
Which country won gold in Rowing Women's Coxed Eights in the 2004 Summer Olympics?,-,-,Romania,-
Which country won gold in Rowing Women's Coxless Pairs in the 2008 Summer Olympics?,-,-,Romania,-
"Which country won gold in Art Competitions Mixed Sculpturing, Reliefs in the 1936 Summer Olympics?",-,-,Germany,-
Which country won gold in Weightlifting Men's Featherweight in the 1932 Summer Olympics?,-,-,France,-
Which country won gold in Boxing Men's Welterweight in the 1936 Summer Olympics?,-,-,Finland,-
Which country won gold in Swimming Men's 100 metres Backstroke in the 1988 Summer Olympics?,-,-,Japan,-
Which country won gold in Judo Men's Heavyweight in the 2004 Summer Olympics?,-,-,Japan,-
Which country won gold in Handball Men's Handball in the 2016 Summer Olympics?,-,-,Denmark,-
Which country won gold in Modern Pentathlon Men's Individual in the 2000 Summer Olympics?,-,-,Russia,-
"Which country won gold in Wrestling Men's Welterweight, Greco-Roman in the 1936 Summer Olympics?",-,-,Sweden,-
"Which country won gold in Gymnastics Men's Team All-Around, Swedish System in the 1920 Summer Olympics?",-,-,Sweden,-
"Which country won gold in Gymnastics Men's Team All-Around, Swedish System in the 1912 Summer Olympics?",-,-,Sweden,-
Which country won gold in Gymnastics Men's Team All-Around in the 1908 Summer Olympics?,-,-,Sweden,-
"Which country won gold in Gymnastics Men's Team All-Around, Swedish System in the 1912 Summer Olympics?",-,-,Sweden,-
"Which country won gold in Wrestling Men's Heavyweight, Greco-Roman in the 1928 Summer Olympics?",-,-,Sweden,-
"Which country won gold in Wrestling Men's Light-Heavyweight, Greco-Roman in the 1932 Summer Olympics?",-,-,Sweden,-
Which country won gold in Rowing Men's Quadruple Sculls in the 2004 Summer Olympics?,-,-,Russia,-
Which country won gold in Modern Pentathlon Men's Individual in the 2012 Summer Olympics?,-,-,Czech Republic,-
Which country won gold in Swimming Women's 4 x 100 metres Medley Relay in the 1968 Summer Olympics?,-,-,United States,-
"Which country won gold in Shooting Men's Running Target, Single Shot, Team in the 1908 Summer Olympics?",-,-,Sweden,-
"Which country won gold in Shooting Men's Running Target, Single Shot in the 1912 Summer Olympics?",-,-,Sweden,-
"Which country won gold in Shooting Men's Running Target, Single Shot, Team in the 1912 Summer Olympics?",-,-,Sweden,-
"Which country won gold in Shooting Men's Running Target, Single Shot in the 1908 Summer Olympics?",-,-,Sweden,-
"Which country won gold in Shooting Men's Running Target, Single Shot, Team in the 1908 Summer Olympics?",-,-,Sweden,-
"Which country won gold in Shooting Men's Running Target, Single Shot, Team in the 1912 Summer Olympics?",-,-,Sweden,-
Which country won gold in Basketball Men's Basketball in the 1936 Summer Olympics?,-,-,United States,-
Which country won gold in Football Men's Football in the 1920 Summer Olympics?,-,-,Belgium,-
Which country won gold in Basketball Women's Basketball in the 1996 Summer Olympics?,-,-,United States,-
Which country won gold in Basketball Women's Basketball in the 2000 Summer Olympics?,-,-,United States,-
Which country won gold in Basketball Women's Basketball in the 2004 Summer Olympics?,-,-,United States,-
Which country won gold in Rowing Men's Lightweight Double Sculls in the 2000 Summer Olympics?,-,-,Poland,-
Which country won gold in Rowing Men's Lightweight Double Sculls in the 2004 Summer Olympics?,-,-,Poland,-
Which country won gold in Hockey Men's Hockey in the 1980 Summer Olympics?,-,-,India,-
"Which country won gold in Fencing Men's Sabre, Team in the 1988 Summer Olympics?",-,-,Hungary,-
"Which country won gold in Fencing Men's Sabre, Individual in the 1992 Summer Olympics?",-,-,Hungary,-
Which country won gold in Gymnastics Women's Team All-Around in the 1984 Summer Olympics?,-,-,Romania,-
Which country won gold in Gymnastics Women's Floor Exercise in the 1984 Summer Olympics?,-,-,Romania,-
Which country won gold in Gymnastics Women's Horse Vault in the 1984 Summer Olympics?,-,-,Romania,-
Which country won gold in Gymnastics Women's Balance Beam in the 1984 Summer Olympics?,-,-,Romania,-
"Which country won gold in Athletics Women's 5,000 metres in the 2000 Summer Olympics?",-,-,Romania,-
"Which country won gold in Canoeing Women's Kayak Fours, 500 metres in the 2012 Summer Olympics?",-,-,Hungary,-
"Which country won gold in Canoeing Women's Kayak Doubles, 500 metres in the 2016 Summer Olympics?",-,-,Hungary,-
"Which country won gold in Canoeing Women's Kayak Fours, 500 metres in the 2016 Summer Olympics?",-,-,Hungary,-
Which country won gold in Swimming Men's 200 metres Breaststroke in the 1988 Summer Olympics?,-,-,Hungary,-
Which country won gold in Football Men's Football in the 1968 Summer Olympics?,-,-,Hungary,-
Which country won gold in Football Men's Football in the 1968 Summer Olympics?,-,-,Hungary,-
"Which country won gold in Fencing Women's epee, Individual in the 2016 Summer Olympics?",-,-,Hungary,-
Which country won gold in Boxing Men's Lightweight in the 1972 Summer Olympics?,-,-,Poland,-
Which country won gold in Water Polo Men's Water Polo in the 2000 Summer Olympics?,-,-,Hungary,-
Which country won gold in Water Polo Men's Water Polo in the 2004 Summer Olympics?,-,-,Hungary,-
Which country won gold in Water Polo Men's Water Polo in the 2008 Summer Olympics?,-,-,Hungary,-
Which country won gold in Water Polo Men's Water Polo in the 2000 Summer Olympics?,-,-,Hungary,-
Which country won gold in Swimming Women's 200 metres Breaststroke in the 1952 Summer Olympics?,-,-,Hungary,-
Which country won gold in Football Men's Football in the 1964 Summer Olympics?,-,-,Hungary,-
Which country won gold in Football Men's Football in the 1964 Summer Olympics?,-,-,Hungary,-
Which country won gold in Athletics Women's 4 x 100 metres Relay in the 1964 Summer Olympics?,-,-,Poland,-
Which country won gold in Athletics Women's 200 metres in the 1968 Summer Olympics?,-,-,Poland,-
Which country won gold in Athletics Women's 400 metres in the 1976 Summer Olympics?,-,-,Poland,-
"Which country won gold in Fencing Men's Sabre, Individual in the 2012 Summer Olympics?",-,-,Hungary,-
"Which country won gold in Fencing Men's Sabre, Individual in the 2016 Summer Olympics?",-,-,Hungary,-
"Which country won gold in Wrestling Men's Welterweight, Greco-Roman in the 1952 Summer Olympics?",-,-,Hungary,-
Which country won gold in Water Polo Men's Water Polo in the 1952 Summer Olympics?,-,-,Hungary,-
Which country won gold in Water Polo Men's Water Polo in the 1976 Summer Olympics?,-,-,Hungary,-
Which country won gold in Water Polo Men's Water Polo in the 1952 Summer Olympics?,-,-,Hungary,-
Which country won gold in Water Polo Men's Water Polo in the 1956 Summer Olympics?,-,-,Hungary,-
Which country won gold in Athletics Men's Triple Jump in the 1960 Summer Olympics?,-,-,Poland,-
Which country won gold in Athletics Men's Triple Jump in the 1964 Summer Olympics?,-,-,Poland,-
Which country won gold in Swimming Women's 100 metres Freestyle in the 1952 Summer Olympics?,-,-,Hungary,-
Which country won gold in Swimming Women's 4 x 100 metres Freestyle Relay in the 1952 Summer Olympics?,-,-,Hungary,-
Which country won gold in Modern Pentathlon Men's Team in the 1952 Summer Olympics?,-,-,Hungary,-
Which country won gold in Football Men's Football in the 1972 Summer Olympics?,-,-,Poland,-
"Which country won gold in Athletics Men's 3,000 metres Walk in the 1906 Summer Olympics?",-,-,Hungary,-
Which country won gold in Football Men's Football in the 1968 Summer Olympics?,-,-,Hungary,-
Which country won gold in Football Men's Football in the 1972 Summer Olympics?,-,-,Poland,-
Which country won gold in Football Men's Football in the 1972 Summer Olympics?,-,-,Poland,-
Which country won gold in Baseball Men's Baseball in the 2004 Summer Olympics?,-,-,Cuba,-
"Which country won gold in Athletics Men's 3,000 metres, Team in the 1912 Summer Olympics?",-,-,United States,-
Which country won gold in Judo Women's Middleweight in the 2016 Summer Olympics?,-,-,Japan,-
Which country won gold in Rowing Men's Coxed Fours in the 1992 Summer Olympics?,-,-,Romania,-
"Which country won gold in Fencing Men's epee, Individual in the 2008 Summer Olympics?",-,-,Italy,-
Which country won gold in Swimming Men's 4 x 200 metres Freestyle Relay in the 1936 Summer Olympics?,-,-,Japan,-
Which country won gold in Swimming Men's 100 metres Breaststroke in the 1972 Summer Olympics?,-,-,Japan,-
Which country won gold in Cycling Men's Sprint in the 1900 Summer Olympics?,-,-,France,-
Which country won gold in Weightlifting Men's Heavyweight II in the 1996 Summer Olympics?,-,-,Ukraine,-
"Which country won gold in Fencing Men's epee, Team in the 1924 Summer Olympics?",-,-,France,-
"Which country won gold in Fencing Men's epee, Team in the 1932 Summer Olympics?",-,-,France,-
Which country won gold in Athletics Men's Discus Throw in the 1912 Summer Olympics?,-,-,Finland,-
"Which country won gold in Athletics Men's Discus Throw, Both Hands in the 1912 Summer Olympics?",-,-,Finland,-
"Which country won gold in Equestrianism Mixed Three-Day Event, Individual in the 1996 Summer Olympics?",-,-,New Zealand,-
Which country won gold in Athletics Men's Triple Jump in the 1936 Summer Olympics?,-,-,Japan,-
"Which country won gold in Shooting Men's Rapid-Fire Pistol, 25 metres in the 1948 Summer Olympics?",-,-,Hungary,-
"Which country won gold in Shooting Men's Rapid-Fire Pistol, 25 metres in the 1952 Summer Olympics?",-,-,Hungary,-
"Which country won gold in Wrestling Men's Flyweight, Freestyle in the 1976 Summer Olympics?",-,-,Japan,-
Which country won gold in Badminton Women's Doubles in the 2016 Summer Olympics?,-,-,Japan,-
Which country won gold in Athletics Women's Marathon in the 2000 Summer Olympics?,-,-,Japan,-
Which country won gold in Volleyball Women's Volleyball in the 1976 Summer Olympics?,-,-,Japan,-
Which country won gold in Gymnastics Men's Team All-Around in the 1960 Summer Olympics?,-,-,Japan,-
"Which country won gold in Wrestling Men's Light-Heavyweight, Freestyle in the 1956 Summer Olympics?",-,-,Iran,-
Which country won gold in Judo Men's Half-Middleweight in the 2000 Summer Olympics?,-,-,Japan,-
"Which country won gold in Athletics Men's 3,000 metres, Team in the 1924 Summer Olympics?",-,-,Finland,-
Which country won gold in Weightlifting Men's Super-Heavyweight in the 2016 Summer Olympics?,-,-,Georgia,-
Which country won gold in Rowing Men's Coxed Fours in the 1992 Summer Olympics?,-,-,Romania,-
Which country won gold in Rugby Sevens Men's Rugby Sevens in the 2016 Summer Olympics?,-,-,Fiji,-
Which country won gold in Volleyball Men's Volleyball in the 1992 Summer Olympics?,-,-,Brazil,-
Which country won gold in Boxing Men's Bantamweight in the 1928 Summer Olympics?,-,-,Italy,-
Which country won gold in Rowing Women's Lightweight Double Sculls in the 2000 Summer Olympics?,-,-,Romania,-
Which country won gold in Rowing Women's Lightweight Double Sculls in the 2004 Summer Olympics?,-,-,Romania,-
Which country won gold in Gymnastics Men's Rings in the 2004 Summer Olympics?,-,-,Greece,-
Which country won gold in Judo Women's Extra-Lightweight in the 2000 Summer Olympics?,-,-,Japan,-
Which country won gold in Judo Women's Extra-Lightweight in the 2004 Summer Olympics?,-,-,Japan,-
Which country won gold in Gymnastics Men's Team All-Around in the 2016 Summer Olympics?,-,-,Japan,-
Which country won gold in Rowing Women's Coxed Fours in the 1984 Summer Olympics?,-,-,Romania,-
Which country won gold in Weightlifting Women's Flyweight in the 2016 Summer Olympics?,-,-,Thailand,-
Which country won gold in Rowing Women's Coxed Eights in the 1996 Summer Olympics?,-,-,Romania,-
Which country won gold in Volleyball Women's Volleyball in the 2012 Summer Olympics?,-,-,Brazil,-
Which country won gold in Volleyball Men's Volleyball in the 1992 Summer Olympics?,-,-,Brazil,-
Which country won gold in Handball Women's Handball in the 1996 Summer Olympics?,-,-,Denmark,-
Which country won gold in Rowing Women's Quadruple Sculls in the 2008 Summer Olympics?,-,-,China,-
Which country won gold in Weightlifting Women's Super-Heavyweight in the 2004 Summer Olympics?,-,-,China,-
Which country won gold in Judo Women's Half-Heavyweight in the 2000 Summer Olympics?,-,-,China,-
Which country won gold in Weightlifting Men's Bantamweight in the 1996 Summer Olympics?,-,-,China,-
Which country won gold in Volleyball Women's Volleyball in the 1964 Summer Olympics?,-,-,Japan,-
Which country won gold in Judo Women's Half-Middleweight in the 2004 Summer Olympics?,-,-,Japan,-
Which country won gold in Judo Women's Half-Middleweight in the 2008 Summer Olympics?,-,-,Japan,-
Which country won gold in Volleyball Men's Volleyball in the 1988 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Men's 800 metres in the 1992 Summer Olympics?,-,-,Kenya,-
"Which country won gold in Shooting Women's Air Pistol, 10 metres in the 2000 Summer Olympics?",-,-,China,-
Which country won gold in Swimming Women's 4 x 200 metres Freestyle Relay in the 1996 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Women's 4 x 100 metres Freestyle Relay in the 1992 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Women's 4 x 100 metres Freestyle Relay in the 2000 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Women's 4 x 100 metres Medley Relay in the 2000 Summer Olympics?,-,-,United States,-
Which country won gold in Hockey Men's Hockey in the 1932 Summer Olympics?,-,-,India,-
Which country won gold in Hockey Men's Hockey in the 1936 Summer Olympics?,-,-,India,-
Which country won gold in Rowing Women's Coxed Quadruple Sculls in the 1984 Summer Olympics?,-,-,Romania,-
Which country won gold in Rowing Women's Quadruple Sculls in the 2012 Summer Olympics?,-,-,Ukraine,-
Which country won gold in Water Polo Men's Water Polo in the 1936 Summer Olympics?,-,-,Hungary,-
Which country won gold in Athletics Women's 4 x 100 metres Relay in the 2012 Summer Olympics?,-,-,United States,-
Which country won gold in Football Women's Football in the 2004 Summer Olympics?,-,-,United States,-
Which country won gold in Football Women's Football in the 2008 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Men's 4 x 200 metres Freestyle Relay in the 2012 Summer Olympics?,-,-,United States,-
Which country won gold in Gymnastics Women's Team Portable Apparatus in the 1956 Summer Olympics?,-,-,Hungary,-
"Which country won gold in Cycling Men's Team Pursuit, 4,000 metres in the 1928 Summer Olympics?",-,-,Italy,-
"Which country won gold in Canoeing Men's Canadian Singles, 1,000 metres in the 1968 Summer Olympics?",-,-,Hungary,-
Which country won gold in Rhythmic Gymnastics Women's Group in the 2016 Summer Olympics?,-,-,Russia,-
Which country won gold in Boxing Men's Light-Middleweight in the 1984 Summer Olympics?,-,-,United States,-
Which country won gold in Basketball Women's Basketball in the 2004 Summer Olympics?,-,-,United States,-
Which country won gold in Basketball Women's Basketball in the 2008 Summer Olympics?,-,-,United States,-
Which country won gold in Basketball Women's Basketball in the 2012 Summer Olympics?,-,-,United States,-
Which country won gold in Basketball Women's Basketball in the 2016 Summer Olympics?,-,-,United States,-
"Which country won gold in Equestrianism Mixed Three-Day Event, Team in the 1976 Summer Olympics?",-,-,United States,-
Which country won gold in Weightlifting Men's Heavyweight in the 2000 Summer Olympics?,-,-,Iran,-
Which country won gold in Weightlifting Women's Flyweight in the 2004 Summer Olympics?,-,-,Turkey,-
Which country won gold in Athletics Men's 400 metres Hurdles in the 2000 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Men's 400 metres Hurdles in the 2008 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Men's 4 x 400 metres Relay in the 2008 Summer Olympics?,-,-,United States,-
Which country won gold in Rowing Women's Coxless Fours in the 1992 Summer Olympics?,-,-,Canada,-
Which country won gold in Rowing Women's Coxed Eights in the 1992 Summer Olympics?,-,-,Canada,-
Which country won gold in Athletics Men's Triple Jump in the 2012 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Men's Triple Jump in the 2016 Summer Olympics?,-,-,United States,-
"Which country won gold in Athletics Men's 1,600 metres Medley Relay in the 1908 Summer Olympics?",-,-,United States,-
Which country won gold in Boxing Women's Lightweight in the 2012 Summer Olympics?,-,-,Ireland,-
Which country won gold in Boxing Men's Featherweight in the 1984 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Men's 400 metres Hurdles in the 1924 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Men's 4 x 100 metres Relay in the 1972 Summer Olympics?,-,-,United States,-
"Which country won gold in Wrestling Men's Super-Heavyweight, Freestyle in the 2004 Summer Olympics?",-,-,Uzbekistan,-
"Which country won gold in Wrestling Men's Super-Heavyweight, Freestyle in the 2008 Summer Olympics?",-,-,Uzbekistan,-
"Which country won gold in Wrestling Men's Super-Heavyweight, Freestyle in the 2012 Summer Olympics?",-,-,Uzbekistan,-
Which country won gold in Taekwondo Men's Featherweight in the 2012 Summer Olympics?,-,-,Turkey,-
"Which country won gold in Wrestling Men's Welterweight, Freestyle in the 2004 Summer Olympics?",-,-,Ukraine,-
Which country won gold in Hockey Women's Hockey in the 1992 Summer Olympics?,-,-,Spain,-
Which country won gold in Swimming Women's 4 x 100 metres Freestyle Relay in the 1952 Summer Olympics?,-,-,Hungary,-
Which country won gold in Rugby Men's Rugby in the 1920 Summer Olympics?,-,-,United States,-
"Which country won gold in Athletics Men's 10,000 metres in the 1968 Summer Olympics?",-,-,Kenya,-
Which country won gold in Gymnastics Men's Pommelled Horse in the 2004 Summer Olympics?,-,-,China,-
"Which country won gold in Swimming Men's 1,500 metres Freestyle in the 1936 Summer Olympics?",-,-,Japan,-
Which country won gold in Gymnastics Men's Team All-Around in the 1948 Summer Olympics?,-,-,Finland,-
Which country won gold in Weightlifting Men's Featherweight in the 1936 Summer Olympics?,-,-,United States,-
"Which country won gold in Fencing Men's Foil, Team in the 1920 Summer Olympics?",-,-,Italy,-
"Which country won gold in Athletics Men's Cross-Country, Team in the 1912 Summer Olympics?",-,-,Sweden,-
"Which country won gold in Cycling Men's Tandem Sprint, 2,000 metres in the 1948 Summer Olympics?",-,-,Italy,-
"Which country won gold in Cycling Men's Team Pursuit, 4,000 metres in the 1960 Summer Olympics?",-,-,Italy,-
Which country won gold in Volleyball Men's Volleyball in the 2012 Summer Olympics?,-,-,Russia,-
"Which country won gold in Equestrianism Mixed Three-Day Event, Team in the 2004 Summer Olympics?",-,-,France,-
Which country won gold in Swimming Women's 4 x 200 metres Freestyle Relay in the 1996 Summer Olympics?,-,-,United States,-
Which country won gold in Football Men's Football in the 2004 Summer Olympics?,-,-,Argentina,-
Which country won gold in Hockey Men's Hockey in the 1992 Summer Olympics?,-,-,Germany,-
Which country won gold in Hockey Men's Hockey in the 1992 Summer Olympics?,-,-,Germany,-
Which country won gold in Swimming Men's 100 metres Backstroke in the 1992 Summer Olympics?,-,-,Canada,-
Which country won gold in Athletics Men's 200 metres in the 1900 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Men's 400 metres Hurdles in the 1900 Summer Olympics?,-,-,United States,-
Which country won gold in Boxing Men's Featherweight in the 1992 Summer Olympics?,-,-,Germany,-
Which country won gold in Volleyball Women's Volleyball in the 2008 Summer Olympics?,-,-,Brazil,-
Which country won gold in Volleyball Women's Volleyball in the 2012 Summer Olympics?,-,-,Brazil,-
"Which country won gold in Fencing Men's epee, Team in the 1920 Summer Olympics?",-,-,Italy,-
Which country won gold in Athletics Men's Marathon in the 1900 Summer Olympics?,-,-,Luxembourg,-
"Which country won gold in Archery Men's Target Archery, 28 metres, Team in the 1920 Summer Olympics?",-,-,Netherlands,-
Which country won gold in Swimming Men's 100 metres Backstroke in the 1956 Summer Olympics?,-,-,Australia,-
Which country won gold in Swimming Men's 100 metres Backstroke in the 1960 Summer Olympics?,-,-,Australia,-
Which country won gold in Handball Men's Handball in the 1936 Summer Olympics?,-,-,Germany,-
"Which country won gold in Equestrianism Men's Jumping, Team in the 1924 Summer Olympics?",-,-,Sweden,-
"Which country won gold in Equestrianism Mixed Dressage, Team in the 1992 Summer Olympics?",-,-,Germany,-
"Which country won gold in Equestrianism Mixed Dressage, Team in the 1996 Summer Olympics?",-,-,Germany,-
Which country won gold in Football Men's Football in the 2016 Summer Olympics?,-,-,Brazil,-
Which country won gold in Athletics Women's Heptathlon in the 2016 Summer Olympics?,-,-,Belgium,-
"Which country won gold in Equestrianism Mixed Jumping, Team in the 1956 Summer Olympics?",-,-,Germany,-
"Which country won gold in Equestrianism Mixed Jumping, Team in the 1960 Summer Olympics?",-,-,Germany,-
Which country won gold in Rowing Women's Quadruple Sculls in the 2016 Summer Olympics?,-,-,Germany,-
Which country won gold in Rowing Women's Double Sculls in the 2000 Summer Olympics?,-,-,Germany,-
Which country won gold in Synchronized Swimming Women's Team in the 1996 Summer Olympics?,-,-,United States,-
Which country won gold in Modern Pentathlon Men's Individual in the 1928 Summer Olympics?,-,-,Sweden,-
"Which country won gold in Shooting Women's Sporting Pistol, 25 metres in the 1984 Summer Olympics?",-,-,Canada,-
Which country won gold in Swimming Men's 4 x 100 metres Medley Relay in the 2012 Summer Olympics?,-,-,United States,-
"Which country won gold in Gymnastics Men's Team All-Around, Free System in the 1920 Summer Olympics?",-,-,Denmark,-
Which country won gold in Swimming Men's 4 x 100 metres Freestyle Relay in the 1992 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Women's 4 x 100 metres Freestyle Relay in the 2004 Summer Olympics?,-,-,Australia,-
Which country won gold in Swimming Women's 100 metres Butterfly in the 2004 Summer Olympics?,-,-,Australia,-
Which country won gold in Swimming Women's 4 x 100 metres Medley Relay in the 2004 Summer Olympics?,-,-,Australia,-
"Which country won gold in Canoeing Men's Kayak Singles, 1,000 metres in the 1984 Summer Olympics?",-,-,New Zealand,-
"Which country won gold in Canoeing Men's Kayak Fours, 1,000 metres in the 1984 Summer Olympics?",-,-,New Zealand,-
Which country won gold in Rowing Men's Coxed Eights in the 1928 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Women's 100 metres in the 2016 Summer Olympics?,-,-,Jamaica,-
Which country won gold in Athletics Women's 200 metres in the 2016 Summer Olympics?,-,-,Jamaica,-
Which country won gold in Rowing Men's Lightweight Coxless Fours in the 2012 Summer Olympics?,-,-,South Africa,-
Which country won gold in Swimming Women's 4 x 100 metres Freestyle Relay in the 1992 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Women's 4 x 100 metres Medley Relay in the 1992 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Women's 4 x 100 metres Freestyle Relay in the 1996 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Women's 4 x 200 metres Freestyle Relay in the 1996 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Women's 4 x 100 metres Medley Relay in the 1996 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Women's 4 x 100 metres Freestyle Relay in the 2000 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Women's 4 x 200 metres Freestyle Relay in the 2000 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Women's 4 x 100 metres Medley Relay in the 2000 Summer Olympics?,-,-,United States,-
Which country won gold in Basketball Men's Basketball in the 2016 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Men's 4 x 100 metres Relay in the 2008 Summer Olympics?,-,-,Trinidad and Tobago,-
Which country won gold in Basketball Women's Basketball in the 2004 Summer Olympics?,-,-,United States,-
Which country won gold in Basketball Women's Basketball in the 2008 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Men's Shot Put in the 1948 Summer Olympics?,-,-,United States,-
Which country won gold in Rowing Women's Coxed Eights in the 1992 Summer Olympics?,-,-,Canada,-
Which country won gold in Handball Women's Handball in the 2004 Summer Olympics?,-,-,Denmark,-
"Which country won gold in Equestrianism Mixed Three-Day Event, Team in the 2008 Summer Olympics?",-,-,Germany,-
"Which country won gold in Equestrianism Mixed Three-Day Event, Team in the 2012 Summer Olympics?",-,-,Germany,-
"Which country won gold in Equestrianism Men's Three-Day Event, Team in the 1932 Summer Olympics?",-,-,United States,-
"Which country won gold in Equestrianism Men's Three-Day Event, Team in the 1948 Summer Olympics?",-,-,United States,-
Which country won gold in Athletics Men's 110 metres Hurdles in the 1920 Summer Olympics?,-,-,Canada,-
Which country won gold in Weightlifting Women's Heavyweight in the 2004 Summer Olympics?,-,-,Thailand,-
Which country won gold in Sailing Mixed One Person Dinghy in the 1928 Summer Olympics?,-,-,Sweden,-
Which country won gold in Gymnastics Men's Floor Exercise in the 1952 Summer Olympics?,-,-,Sweden,-
Which country won gold in Athletics Men's Javelin Throw in the 2004 Summer Olympics?,-,-,Norway,-
Which country won gold in Athletics Men's Javelin Throw in the 2008 Summer Olympics?,-,-,Norway,-
Which country won gold in Swimming Men's 400 metres Freestyle in the 2000 Summer Olympics?,-,-,Australia,-
Which country won gold in Swimming Men's 4 x 100 metres Freestyle Relay in the 2000 Summer Olympics?,-,-,Australia,-
Which country won gold in Swimming Men's 4 x 200 metres Freestyle Relay in the 2000 Summer Olympics?,-,-,Australia,-
Which country won gold in Swimming Men's 200 metres Freestyle in the 2004 Summer Olympics?,-,-,Australia,-
Which country won gold in Swimming Men's 400 metres Freestyle in the 2004 Summer Olympics?,-,-,Australia,-
Which country won gold in Athletics Men's Pentathlon in the 1912 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Men's Decathlon in the 1912 Summer Olympics?,-,-,United States,-
Which country won gold in Rowing Women's Coxed Eights in the 1984 Summer Olympics?,-,-,United States,-
"Which country won gold in Gymnastics Men's Team All-Around, Free System in the 1912 Summer Olympics?",-,-,Norway,-
"Which country won gold in Gymnastics Men's Team All-Around, Free System in the 1912 Summer Olympics?",-,-,Norway,-
Which country won gold in Football Men's Football in the 1984 Summer Olympics?,-,-,France,-
"Which country won gold in Shooting Women's Air Rifle, 10 metres in the 2016 Summer Olympics?",-,-,United States,-
Which country won gold in Athletics Men's Marathon in the 1996 Summer Olympics?,-,-,South Africa,-
Which country won gold in Athletics Men's Hammer Throw in the 1984 Summer Olympics?,-,-,Finland,-
Which country won gold in Diving Men's Platform in the 2000 Summer Olympics?,-,-,China,-
Which country won gold in Diving Men's Synchronized Platform in the 2004 Summer Olympics?,-,-,China,-
Which country won gold in Rugby Men's Rugby in the 1920 Summer Olympics?,-,-,United States,-
Which country won gold in Boxing Men's Heavyweight in the 1984 Summer Olympics?,-,-,United States,-
Which country won gold in Synchronized Swimming Women's Team in the 2012 Summer Olympics?,-,-,Russia,-
Which country won gold in Volleyball Men's Volleyball in the 1984 Summer Olympics?,-,-,United States,-
Which country won gold in Volleyball Men's Volleyball in the 1988 Summer Olympics?,-,-,United States,-
Which country won gold in Sailing Mixed Multihull in the 1984 Summer Olympics?,-,-,New Zealand,-
Which country won gold in Athletics Men's 4 x 100 metres Relay in the 1972 Summer Olympics?,-,-,United States,-
"Which country won gold in Equestrianism Mixed Three-Day Event, Team in the 2000 Summer Olympics?",-,-,Australia,-
Which country won gold in Basketball Men's Basketball in the 1984 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Men's 400 metres Hurdles in the 1932 Summer Olympics?,-,-,Ireland,-
Which country won gold in Boxing Men's Featherweight in the 2004 Summer Olympics?,-,-,Russia,-
Which country won gold in Boxing Men's Lightweight in the 2008 Summer Olympics?,-,-,Russia,-
Which country won gold in Boxing Men's Heavyweight in the 2016 Summer Olympics?,-,-,Russia,-
Which country won gold in Rowing Men's Quadruple Sculls in the 1988 Summer Olympics?,-,-,Italy,-
Which country won gold in Rowing Men's Double Sculls in the 1996 Summer Olympics?,-,-,Italy,-
Which country won gold in Diving Men's Springboard in the 1960 Summer Olympics?,-,-,United States,-
"Which country won gold in Equestrianism Mixed Three-Day Event, Individual in the 1984 Summer Olympics?",-,-,New Zealand,-
