question,answer,filtered_answer,correct_answer,is_correct
What year was Isabella Rossellini born?,-,-,1952,-
What year was Pedro J Rossello born?,-,-,1944,-
What year was Dino Rossi born?,-,-,1959,-
What year was Gioacchino Rossini born?,-,-,1792,-
What year was Charles O Rossotti born?,-,-,1941,-
What year was Dan Rostenkowski born?,-,-,1928,-
What year was Mstislav Rostropovich born?,-,-,1927,-
What year was Joe Roth born?,-,-,1948,-
What year was Philip Roth born?,-,-,1933,-
What year was Mark Rothko born?,-,-,1903,-
What year was Marge Roukema born?,-,-,1929,-
What year was Mickey Rourke born?,-,-,1952,-
What year was Karl Rove born?,-,-,1950,-
What year was John G Rowland born?,-,-,1957,-
What year was Patricia Rowland born?,-,-,1957,-
What year was Coleen Rowley born?,-,-,1954,-
What year was Cynthia Rowley born?,-,-,1958,-
What year was J K Rowling born?,-,-,1965,-
What year was Segolene Royal born?,-,-,1953,-
What year was Peter Paul Rubens born?,-,-,1577,-
What year was Chanda Rubin born?,-,-,1976,-
What year was James P Rubin born?,-,-,1960,-
What year was Robert E Rubin born?,-,-,1938,-
What year was Paul Rudd born?,-,-,1969,-
What year was Ricky Rudd born?,-,-,1956,-
What year was Julius Rudel born?,-,-,1921,-
What year was Neil L Rudenstine born?,-,-,1935,-
What year was Scott Rudin born?,-,-,1958,-
What year was Paul Rudnick born?,-,-,1957,-
What year was Eric Robert Rudolph born?,-,-,1966,-
What year was Mercedes Ruehl born?,-,-,1948,-
What year was Charles F C Ruff born?,-,-,1939,-
What year was Ibrahim Rugova born?,-,-,1944,-
What year was Jose Francisco Ruiz Massieu born?,-,-,1946,-
What year was John Ruiz born?,-,-,1972,-
What year was Donald H Rumsfeld born?,-,-,1932,-
What year was Greg Rusedski born?,-,-,1973,-
What year was Geoffrey Rush born?,-,-,1951,-
What year was Salman Rushdie born?,-,-,1947,-
What year was David O Russell born?,-,-,1958,-
What year was Tim Russert born?,-,-,1950,-
What year was Patricia F Russo born?,-,-,1952,-
What year was Burt Rutan born?,-,-,1943,-
What year was George Herman Ruth born?,-,-,1895,-
What year was George Ryan born?,-,-,1934,-
What year was Meg Ryan born?,-,-,1961,-
What year was Nolan Ryan born?,-,-,1947,-
What year was Rex Ryan born?,-,-,1962,-
What year was Witold Rybczynski born?,-,-,1943,-
What year was Winona Ryder born?,-,-,1971,-
What year was Mikheil Saakashvili born?,-,-,1967,-
What year was Eero Saarinen born?,-,-,1910,-
What year was Charles Saatchi born?,-,-,1943,-
What year was Haim Saban born?,-,-,1944,-
What year was C C Sabathia born?,-,-,1980,-
What year was Gabriela Sabatini born?,-,-,1970,-
What year was Rory Sabbatini born?,-,-,1976,-
What year was Murray Sabrin born?,-,-,1946,-
What year was Jeffrey D Sachs born?,-,-,1954,-
What year was Oliver Sacks born?,-,-,1933,-
What year was Anwar El- Sadat born?,-,-,1918,-
What year was Moktada Al- Sadr born?,-,-,1973,-
What year was Marat Safin born?,-,-,1980,-
What year was Howard Safir born?,-,-,1941,-
What year was William Safire born?,-,-,1929,-
What year was Edward W Said born?,-,-,1935,-
What year was David Saint born?,-,-,1953,-
What year was Julie Salamon born?,-,-,1953,-
What year was Ken Salazar born?,-,-,1955,-
What year was Jamie Sale born?,-,-,1977,-
What year was Ali Abdullah Saleh born?,-,-,1942,-
What year was Nadja Salerno-Sonnenberg born?,-,-,1961,-
What year was Nykesha Sales born?,-,-,1976,-
What year was Mamdouh Mahmud Salim born?,-,-,1958,-
What year was Carlos Salinas de Gortari born?,-,-,1948,-
What year was Raul Salinas de Gortari born?,-,-,1946,-
What year was J D Salinger born?,-,-,1919,-
What year was Pierre Salinger born?,-,-,1925,-
What year was Esa-Pekka Salonen born?,-,-,1958,-
What year was James Salter born?,-,-,1925,-
What year was Juan Antonio Samaranch born?,-,-,1920,-
What year was Ernesto Samper born?,-,-,1950,-
What year was Pete Sampras born?,-,-,1971,-
What year was Marcus Samuelsson born?,-,-,1970,-
What year was Arantxa Sanchez Vicario born?,-,-,1971,-
What year was Loretta Sanchez born?,-,-,1960,-
What year was Mark Sanchez born?,-,-,1986,-
What year was Leonard B Sand born?,-,-,1928,-
What year was Jil Sander born?,-,-,1943,-
What year was Barry Sanders born?,-,-,1968,-
What year was Bernard Sanders born?,-,-,1941,-
What year was Deion Sanders born?,-,-,1967,-
What year was Adam Sandler born?,-,-,1966,-
What year was Mark Sanford born?,-,-,1960,-
What year was David E Sanger born?,-,-,1960,-
What year was Foday Sankoh born?,-,-,1937,-
What year was Kelefa Sanneh born?,-,-,1975,-
What year was Johan Santana born?,-,-,1979,-
What year was Luc Sante born?,-,-,1954,-
What year was Rick Santorum born?,-,-,1958,-
What year was Warren Sapp born?,-,-,1972,-
What year was Jose Saramago born?,-,-,1922,-
What year was Susan Sarandon born?,-,-,1946,-
What year was Paul S Sarbanes born?,-,-,1933,-
What year was John Singer Sargent born?,-,-,1856,-
What year was Nicolas Sarkozy born?,-,-,1955,-
What year was David Satcher born?,-,-,1941,-
What year was Glen Sather born?,-,-,1943,-
What year was Lou Savarese born?,-,-,1965,-
What year was Jonas Savimbi born?,-,-,1934,-
What year was Wolfgang Sawallisch born?,-,-,1923,-
What year was Diane Sawyer born?,-,-,1945,-
What year was John Sayles born?,-,-,1950,-
What year was Arnold Scaasi born?,-,-,1931,-
What year was Antonin Scalia born?,-,-,1936,-
What year was Simon Schama born?,-,-,1945,-
What year was Mary L Schapiro born?,-,-,1955,-
What year was Barry Scheck born?,-,-,1949,-
What year was Shira A Scheindlin born?,-,-,1946,-
What year was Orville Schell born?,-,-,1940,-
What year was Bo Schembechler born?,-,-,1929,-
What year was Michael Schiavo born?,-,-,1963,-
What year was Terri Schiavo born?,-,-,1963,-
What year was Richard Schickel born?,-,-,1933,-
What year was Peter Schickele born?,-,-,1935,-
What year was Egon Schiele born?,-,-,1890,-
What year was Andras Schiff born?,-,-,1953,-
What year was Curt Schilling born?,-,-,1966,-
What year was Otto Schily born?,-,-,1932,-
What year was James R Schlesinger born?,-,-,1929,-
What year was Laura Schlessinger born?,-,-,1947,-
What year was Eric Schlosser born?,-,-,1959,-
What year was Serge Schmemann born?,-,-,1945,-
What year was Eric E Schmidt born?,-,-,1955,-
What year was Julian Schnabel born?,-,-,1951,-
What year was Menachem Mendel Schneerson born?,-,-,1902,-
What year was Alfred Schnittke born?,-,-,1934,-
What year was Arthur Schnitzler born?,-,-,1862,-
What year was Patty Schnyder born?,-,-,1978,-
What year was Arnold Schoenberg born?,-,-,1874,-
What year was Gerald Schoenfeld born?,-,-,1924,-
What year was Marge Schott born?,-,-,1928,-
What year was Marty Schottenheimer born?,-,-,1943,-
What year was Paul Schrader born?,-,-,1946,-
What year was Ian Schrager born?,-,-,1946,-
What year was Liev Schreiber born?,-,-,1967,-
What year was Jurgen E Schrempp born?,-,-,1944,-
What year was Franz Schubert born?,-,-,1797,-
What year was Budd Schulberg born?,-,-,1914,-
What year was Bruno Schulz born?,-,-,1892,-
What year was John Burnham Schwartz born?,-,-,1965,-
What year was Alan Schwarz born?,-,-,1968,-
What year was Frederick A O Jr Schwarz born?,-,-,1836,-
What year was Gerard Schwarz born?,-,-,1947,-
What year was Arnold Schwarzenegger born?,-,-,1947,-
What year was Stephen A Schwarzman born?,-,-,1947,-
What year was Michael Schwerner born?,-,-,1939,-
What year was Nicholas Scoppetta born?,-,-,1932,-
What year was Martin Scorsese born?,-,-,1942,-
What year was A O Scott born?,-,-,1966,-
What year was Campbell Scott born?,-,-,1961,-
What year was George C Scott born?,-,-,1927,-
What year was Richard L Scott born?,-,-,1952,-
What year was Ridley Scott born?,-,-,1937,-
What year was Tony Scott born?,-,-,1944,-
What year was Brent Scowcroft born?,-,-,1925,-
What year was Richard M Scrushy born?,-,-,1952,-
What year was Steven Seagal born?,-,-,1952,-
What year was Tom Seaver born?,-,-,1944,-
What year was Kathleen Sebelius born?,-,-,1948,-
What year was Heriberto Seda born?,-,-,1967,-
What year was David Sedaris born?,-,-,1956,-
What year was Pete Seeger born?,-,-,1919,-
What year was Jason Sehorn born?,-,-,1971,-
What year was Ivan G Seidenberg born?,-,-,1946,-
What year was Rony Seikaly born?,-,-,1965,-
What year was Jerry Seinfeld born?,-,-,1954,-
What year was Marian Seldes born?,-,-,1928,-
What year was Monica Seles born?,-,-,1973,-
What year was Bud Selig born?,-,-,1934,-
What year was Peter Sellars born?,-,-,1957,-
What year was Tom Selleck born?,-,-,1945,-
What year was Amartya Sen born?,-,-,1933,-
What year was Maurice Sendak born?,-,-,1928,-
What year was Peter Serkin born?,-,-,1947,-
What year was Richard Serra born?,-,-,1939,-
What year was Gil Shaham born?,-,-,1971,-
What year was Jeanne Shaheen born?,-,-,1947,-
What year was William Shakespeare born?,-,-,1564,-
What year was Tupac Shakur born?,-,-,1971,-
What year was Donna E Shalala born?,-,-,1941,-
What year was John M Shalikashvili born?,-,-,1936,-
What year was Gilad Shalit born?,-,-,1986,-
What year was Mike Shanahan born?,-,-,1952,-
What year was Garry Shandling born?,-,-,1949,-
What year was Ravi Shankar born?,-,-,1990,-
What year was Albert Shanker born?,-,-,1928,-
What year was John Patrick Shanley born?,-,-,1950,-
What year was Paul R Shanley born?,-,-,1931,-
What year was Natan Sharansky born?,-,-,1948,-
What year was Maria Sharapova born?,-,-,1987,-
What year was Gerald L Shargel born?,-,-,1944,-
What year was Nawaz Sharif born?,-,-,1949,-
What year was Ariel Sharon born?,-,-,1928,-
What year was William Shatner born?,-,-,1931,-
What year was George Bernard Shaw born?,-,-,1856,-
What year was Wallace Shawn born?,-,-,1943,-
What year was Claudia Shear born?,-,-,1962,-
What year was Harry Shearer born?,-,-,1943,-
What year was Martin Sheen born?,-,-,1940,-
What year was Gary Sheffield born?,-,-,1968,-
What year was Ahmed Omar Sheikh born?,-,-,1973,-
What year was Richard C Shelby born?,-,-,1934,-
What year was Bright Sheng born?,-,-,1955,-
What year was Matthew Shepard born?,-,-,1976,-
What year was Sam Shepard born?,-,-,1979,-
What year was Bartlett Sher born?,-,-,1959,-
What year was Cindy Sherman born?,-,-,1954,-
What year was Lynn Sherr born?,-,-,1942,-
What year was Eduard A Shevardnadze born?,-,-,1928,-
What year was Brooke Shields born?,-,-,1965,-
What year was Carol Shields born?,-,-,1935,-
What year was Robert J Shiller born?,-,-,1946,-
What year was Tsuyoshi Shinjo born?,-,-,1972,-
What year was Eric K Shinseki born?,-,-,1942,-
What year was Jeremy Shockey born?,-,-,1980,-
What year was Bobby Short born?,-,-,1924,-
What year was Martin Short born?,-,-,1950,-
What year was Wayne Shorter born?,-,-,1933,-
What year was Will Shortz born?,-,-,1952,-
What year was Dmitri Shostakovich born?,-,-,1906,-
What year was Buck Showalter born?,-,-,1956,-
What year was Anita Shreve born?,-,-,1946,-
What year was Maria Shriver born?,-,-,1955,-
What year was Don Shula born?,-,-,1930,-
What year was Claire Shulman born?,-,-,1926,-
What year was George P Shultz born?,-,-,1920,-
What year was Bud Shuster born?,-,-,1932,-
What year was M Night Shyamalan born?,-,-,1970,-
What year was Jean Sibelius born?,-,-,1865,-
What year was Norman Siegel born?,-,-,1943,-
What year was Donald E Siegelman born?,-,-,1946,-
What year was Ruben Sierra born?,-,-,1965,-
What year was Norodom Sihanouk born?,-,-,1922,-
What year was Anton Sikharulidze born?,-,-,1976,-
What year was John R Silber born?,-,-,1926,-
What year was Laurence H Silberman born?,-,-,1935,-
What year was Beverly Sills born?,-,-,1929,-
What year was Ron Silver born?,-,-,1946,-
What year was Sheldon Silver born?,-,-,1944,-
What year was Sarah Silverman born?,-,-,1970,-
What year was Larry A Silverstein born?,-,-,1931,-
What year was Charles Simic born?,-,-,1938,-
What year was Costas Simitis born?,-,-,1936,-
What year was Harold C Simmons born?,-,-,1931,-
What year was Russell Simmons born?,-,-,1957,-
What year was Phil Simms born?,-,-,1954,-
What year was Carly Simon born?,-,-,1945,-
What year was Neil Simon born?,-,-,1927,-
What year was Paul Simon born?,-,-,1941,-
What year was Raf Simons born?,-,-,1968,-
What year was Alan K Simpson born?,-,-,1931,-
What year was Jessica Simpson born?,-,-,1980,-
What year was Nicole Brown Simpson born?,-,-,1959,-
What year was O J Simpson born?,-,-,1947,-
What year was Frank Sinatra born?,-,-,1915,-
What year was Isaac Bashevis Singer born?,-,-,1902,-
What year was Peter Singer born?,-,-,1946,-
What year was Manmohan Singh born?,-,-,1932,-
What year was Vijay Singh born?,-,-,1963,-
What year was John Singleton born?,-,-,1968,-
What year was Gary Sinise born?,-,-,1955,-
What year was Giuseppe Sinopoli born?,-,-,1946,-
What year was Albio Sires born?,-,-,1951,-
What year was Peter Sis born?,-,-,1949,-
What year was Ali Al- Sistani born?,-,-,1930,-
What year was Curtis Sittenfeld born?,-,-,1975,-
What year was Dean G Skelos born?,-,-,1948,-
What year was Jeffrey K Skilling born?,-,-,1953,-
What year was Mary Decker Slaney born?,-,-,1958,-
What year was Michelle Slatalla born?,-,-,1961,-
What year was Christian Slater born?,-,-,1969,-
What year was Lauren Slater born?,-,-,1963,-
What year was Rodney E Slater born?,-,-,1955,-
What year was Leonard Slatkin born?,-,-,1944,-
What year was Louise M Slaughter born?,-,-,1929,-
What year was Barnett A Slepian born?,-,-,1946,-
What year was Carlos Slim Helu born?,-,-,1940,-
What year was Irina Slutskaya born?,-,-,1979,-
What year was Elizabeth Ann Smart born?,-,-,1987,-
What year was Jane Smiley born?,-,-,1949,-
What year was Anna Deavere Smith born?,-,-,1950,-
What year was Anna Nicole Smith born?,-,-,1967,-
What year was Emmitt Smith born?,-,-,1969,-
What year was Kevin Smith born?,-,-,1970,-
What year was Kiki Smith born?,-,-,1954,-
What year was Maggie Smith born?,-,-,1934,-
What year was Ozzie Smith born?,-,-,1954,-
What year was Patti Smith born?,-,-,1946,-
What year was Richard Norton Smith born?,-,-,1953,-
What year was Tubby Smith born?,-,-,1951,-
What year was Will Smith born?,-,-,1968,-
What year was Jimmy Smits born?,-,-,1955,-
What year was John Smoltz born?,-,-,1967,-
What year was Wesley Snipes born?,-,-,1962,-
What year was John W Snow born?,-,-,1939,-
What year was Tony Snow born?,-,-,1955,-
What year was Olympia J Snowe born?,-,-,1947,-
What year was Leslie Crocker Snyder born?,-,-,1942,-
What year was Steven Soderbergh born?,-,-,1963,-
What year was Luis Sojo born?,-,-,1966,-
What year was Javier Solana born?,-,-,1942,-
What year was Andrew Solomon born?,-,-,1963,-
What year was Todd Solondz born?,-,-,1959,-
What year was Georg Solti born?,-,-,1912,-
What year was Aleksandr I Solzhenitsyn born?,-,-,1918,-
What year was Stephen Sondheim born?,-,-,1930,-
What year was Susan Sontag born?,-,-,1933,-
What year was Edward Sorel born?,-,-,1929,-
What year was Theodore C Sorensen born?,-,-,1928,-
What year was Annika Sorenstam born?,-,-,1970,-
What year was Alfonso Soriano born?,-,-,1976,-
What year was Aaron Sorkin born?,-,-,1961,-
What year was Andrew Ross Sorkin born?,-,-,1977,-
What year was George Soros born?,-,-,1930,-
What year was Martin Sorrell born?,-,-,1945,-
What year was Mira Sorvino born?,-,-,1967,-
What year was Sammy Sosa born?,-,-,1968,-
What year was Javier Sotomayor born?,-,-,1967,-
What year was Sonia Sotomayor born?,-,-,1954,-
What year was David H Souter born?,-,-,1939,-
What year was Wole Soyinka born?,-,-,1934,-
What year was Sissy Spacek born?,-,-,1949,-
What year was Kevin Spacey born?,-,-,1959,-
What year was Kate Spade born?,-,-,1962,-
What year was Andrew J Spano born?,-,-,1936,-
What year was Nicholas A Spano born?,-,-,1953,-
What year was Robert Spano born?,-,-,1961,-
What year was Muriel Spark born?,-,-,1918,-
What year was Phillippi Sparks born?,-,-,1969,-
What year was Britney Spears born?,-,-,1981,-
What year was Arlen Specter born?,-,-,1930,-
What year was Michael Specter born?,-,-,1955,-
What year was Phil Spector born?,-,-,1939,-
What year was Margaret Spellings born?,-,-,1957,-
What year was Shane Spencer born?,-,-,1972,-
What year was Gene Sperling born?,-,-,1958,-
What year was Jerry I Speyer born?,-,-,1940,-
What year was Art Spiegelman born?,-,-,1948,-
What year was Steven Spielberg born?,-,-,1946,-
What year was Irina Spirlea born?,-,-,1974,-
What year was Mark Spitz born?,-,-,1950,-
What year was Eliot L Spitzer born?,-,-,1959,-
What year was Benjamin Spock born?,-,-,1903,-
What year was Latrell Sprewell born?,-,-,1970,-
What year was Jerry Springer born?,-,-,1944,-
What year was Bruce Springsteen born?,-,-,1949,-
What year was John E Sprizzo born?,-,-,1934,-
What year was Steve Spurrier born?,-,-,1945,-
What year was Joseph Stalin born?,-,-,1878,-
What year was Sylvester Stallone born?,-,-,1946,-
What year was Robert Allen Stanford born?,-,-,1950,-
What year was Alessandra Stanley born?,-,-,0003,-
What year was Brent Staples born?,-,-,1951,-
What year was Jean Stapleton born?,-,-,1923,-
What year was Philippe Starck born?,-,-,1949,-
What year was Kenneth W Starr born?,-,-,1946,-
What year was Ringo Starr born?,-,-,1940,-
What year was Ronald Steel born?,-,-,1931,-
What year was Mary Steenburgen born?,-,-,1953,-
What year was Edward Steichen born?,-,-,1879,-
What year was Ben Stein born?,-,-,1944,-
What year was Gertrude Stein born?,-,-,1874,-
What year was John Steinbeck born?,-,-,1902,-
What year was Joel B Steinberg born?,-,-,1941,-
What year was Gloria Steinem born?,-,-,1934,-
What year was Peter Steinfels born?,-,-,1941,-
What year was Michael H Steinhardt born?,-,-,1940,-
What year was Frank Stella born?,-,-,1936,-
What year was Sergei V Stepashin born?,-,-,1952,-
What year was George Stephanopoulos born?,-,-,1961,-
What year was David Stern born?,-,-,1942,-
What year was Fritz Stern born?,-,-,1926,-
What year was Gerald Stern born?,-,-,1925,-
What year was Henry J Stern born?,-,-,1935,-
What year was Howard Stern born?,-,-,1954,-
What year was Isaac Stern born?,-,-,1920,-
What year was Robert A M Stern born?,-,-,1939,-
What year was Robert J Sternberg born?,-,-,1949,-
What year was John Paul Stevens born?,-,-,1920,-
What year was Scott Stevens born?,-,-,1964,-
What year was Ted Stevens born?,-,-,1923,-
What year was Alexandra Stevenson born?,-,-,1980,-
What year was James B Stewart born?,-,-,1952,-
What year was Jon Stewart born?,-,-,1962,-
What year was Kordell Stewart born?,-,-,1972,-
What year was Lynne F Stewart born?,-,-,1939,-
What year was Martha Stewart born?,-,-,1941,-
What year was Patrick Stewart born?,-,-,1940,-
What year was Payne Stewart born?,-,-,1957,-
What year was Tony Stewart born?,-,-,1971,-
What year was Alfred Stieglitz born?,-,-,1864,-
What year was Joseph E Stiglitz born?,-,-,1943,-
What year was Ben Stiller born?,-,-,1965,-
What year was John Stockton born?,-,-,1962,-
What year was Edmund Stoiber born?,-,-,1941,-
What year was Richard Stoltzman born?,-,-,1942,-
What year was Edward Durell Stone born?,-,-,1902,-
What year was Matt Stone born?,-,-,1971,-
What year was Oliver Stone born?,-,-,1946,-
What year was Peter Stone born?,-,-,1930,-
What year was Sharon Stone born?,-,-,1958,-
What year was Harry C Stonecipher born?,-,-,1936,-
What year was Bob Stoops born?,-,-,1960,-
What year was Tom Stoppard born?,-,-,1937,-
What year was Mel Stottlemyre born?,-,-,1941,-
What year was Harriet Beecher Stowe born?,-,-,1811,-
What year was Michael Strahan born?,-,-,1971,-
What year was David Strathairn born?,-,-,1949,-
What year was Neil Strauss born?,-,-,1969,-
What year was Richard Strauss born?,-,-,1864,-
What year was Dominique Strauss-Kahn born?,-,-,1949,-
What year was Igor Stravinsky born?,-,-,1882,-
What year was Jack Straw born?,-,-,1946,-
What year was Darryl Strawberry born?,-,-,1962,-
What year was Meryl Streep born?,-,-,1949,-
What year was John F Street born?,-,-,1943,-
What year was Picabo Street born?,-,-,1971,-
What year was Barbra Streisand born?,-,-,1942,-
What year was August Strindberg born?,-,-,1849,-
What year was C Vivian Stringer born?,-,-,1948,-
What year was Howard Stringer born?,-,-,1942,-
What year was Korey Stringer born?,-,-,1974,-
What year was Scott M Stringer born?,-,-,1960,-
What year was Elaine Stritch born?,-,-,1925,-
What year was Susan Stroman born?,-,-,1954,-
What year was Frank Stronach born?,-,-,1932,-
What year was Jean Strouse born?,-,-,1945,-
What year was Charles Strum born?,-,-,1948,-
What year was Steve Strunsky born?,-,-,1923,-
What year was Preston Sturges born?,-,-,1898,-
What year was Jule Styne born?,-,-,1905,-
What year was William Styron born?,-,-,1925,-
What year was Anna Sui born?,-,-,1964,-
What year was Megawati Sukarnoputri born?,-,-,1947,-
What year was Andrew Sullivan born?,-,-,1963,-
What year was Arthur S Sullivan born?,-,-,1842,-
What year was Daniel Sullivan born?,-,-,1940,-
What year was Emmet G Sullivan born?,-,-,1947,-
What year was Kathleen M Sullivan born?,-,-,1955,-
What year was Arthur Ochs Sulzberger born?,-,-,1926,-
What year was Pat Summerall born?,-,-,1930,-
What year was Lawrence H Summers born?,-,-,1954,-
What year was Cass R Sunstein born?,-,-,1954,-
What year was John E Sununu born?,-,-,1964,-
What year was Thomas R Suozzi born?,-,-,1962,-
What year was Ron Suskind born?,-,-,1959,-
What year was Donald Sutherland born?,-,-,1935,-
What year was Joan Sutherland born?,-,-,1926,-
What year was Kiefer Sutherland born?,-,-,1966,-
What year was Hal Sutton born?,-,-,1958,-
What year was Ichiro Suzuki born?,-,-,1973,-
What year was Elizabeth Swados born?,-,-,1951,-
What year was Hilary Swank born?,-,-,1974,-
What year was Robert W Sweet born?,-,-,1922,-
What year was Ruth Ann Swenson born?,-,-,1959,-
What year was Tilda Swinton born?,-,-,1960,-
What year was Barry Switzer born?,-,-,1937,-
What year was Fife Symington born?,-,-,1945,-
What year was Bob Taft born?,-,-,1942,-
What year was Jalal Talabani born?,-,-,1933,-
What year was Strobe Talbott born?,-,-,1946,-
What year was Gay Talese born?,-,-,1932,-
What year was Amy Tan born?,-,-,1952,-
What year was Tom Tancredo born?,-,-,1945,-
What year was Jessica Tandy born?,-,-,1909,-
What year was Martin Tankleff born?,-,-,1971,-
What year was Quentin Tarantino born?,-,-,1963,-
What year was Jerry Tarkanian born?,-,-,1930,-
What year was Jamie Tarses born?,-,-,1964,-
What year was Brandon Tartikoff born?,-,-,1949,-
What year was Richard Taruskin born?,-,-,1945,-
What year was Lionel Tate born?,-,-,1987,-
What year was A Alfred Taubman born?,-,-,1924,-
What year was Diana Taurasi born?,-,-,1982,-
What year was Nathalie Tauziat born?,-,-,1967,-
What year was Billy Tauzin born?,-,-,1943,-
What year was Sabrina Tavernise born?,-,-,1971,-
What year was Elizabeth Taylor born?,-,-,1932,-
What year was James Taylor born?,-,-,1948,-
What year was Lawrence Taylor born?,-,-,1959,-
What year was Sean Taylor born?,-,-,1983,-
What year was Julie Taymor born?,-,-,1952,-
What year was Peter Ilyich Tchaikovsky born?,-,-,1840,-
What year was Terry Teachout born?,-,-,1956,-
What year was Tim Tebow born?,-,-,1987,-
What year was Mark Teixeira born?,-,-,1980,-
What year was Sebastian Telfair born?,-,-,1985,-
What year was Edward Teller born?,-,-,1908,-
What year was Yuri Temirkanov born?,-,-,1938,-
What year was George J Tenet born?,-,-,1953,-
What year was Bryn Terfel born?,-,-,1965,-
What year was Paul Tergat born?,-,-,1969,-
What year was Studs Terkel born?,-,-,1912,-
What year was Vinny Testaverde born?,-,-,1963,-
What year was Christian Tetzlaff born?,-,-,1966,-
What year was John A Thain born?,-,-,1955,-
What year was Shashi Tharoor born?,-,-,1958,-
What year was Twyla Tharp born?,-,-,1941,-
What year was Margaret H Thatcher born?,-,-,1925,-
What year was Charlize Theron born?,-,-,1975,-
What year was Paul Theroux born?,-,-,1941,-
What year was Jean-Yves Thibaudet born?,-,-,1961,-
What year was Clarence Thomas born?,-,-,1948,-
What year was Isiah Thomas born?,-,-,1961,-
What year was Michael Tilson Thomas born?,-,-,1944,-
What year was Harry Thomason born?,-,-,1940,-
What year was Jim Thome born?,-,-,1970,-
What year was Emma Thompson born?,-,-,1959,-
What year was Fred Dalton Thompson born?,-,-,1942,-
What year was Hunter S Thompson born?,-,-,1937,-
What year was Jenny Thompson born?,-,-,1973,-
What year was Tommy G Thompson born?,-,-,1941,-
What year was Virgil Thomson born?,-,-,1896,-
What year was Henry David Thoreau born?,-,-,1817,-
What year was Rod Thorn born?,-,-,1941,-
What year was Billy Bob Thornton born?,-,-,1955,-
What year was Ian Thorpe born?,-,-,1982,-
What year was James Thurber born?,-,-,1894,-
What year was Uma Thurman born?,-,-,1970,-
What year was Strom Thurmond born?,-,-,1902,-
What year was Lester C Thurow born?,-,-,1938,-
What year was Hans Tietmeyer born?,-,-,1931,-
What year was Louis Comfort Tiffany born?,-,-,1848,-
What year was Shirley M Tilghman born?,-,-,1946,-
What year was George R Tiller born?,-,-,1941,-
What year was Pat Tillman born?,-,-,1976,-
What year was Glenn F Tilton born?,-,-,1948,-
What year was Justin Timberlake born?,-,-,1981,-
What year was Laurence A Tisch born?,-,-,1923,-
What year was Andrew Tobias born?,-,-,1947,-
What year was Colm Toibin born?,-,-,1955,-
What year was Alejandro Toledo born?,-,-,1945,-
What year was J R R Tolkien born?,-,-,1892,-
What year was Leo Tolstoy born?,-,-,1828,-
What year was Marisa Tomei born?,-,-,1964,-
What year was Rudy Tomjanovich born?,-,-,1948,-
What year was Lily Tomlin born?,-,-,1939,-
What year was David Toms born?,-,-,1967,-
What year was Robin Toner born?,-,-,1954,-
What year was Amani Toomer born?,-,-,1974,-
What year was Rip Torn born?,-,-,1931,-
What year was Joe Torre born?,-,-,1940,-
What year was Dara Torres born?,-,-,1967,-
What year was Robert G Torricelli born?,-,-,1951,-
What year was Roger Toussaint born?,-,-,1956,-
What year was Edolphus Towns born?,-,-,1934,-
What year was Kathleen Kennedy Townsend born?,-,-,1951,-
What year was Pete Townshend born?,-,-,1945,-
What year was Steve Trachsel born?,-,-,1970,-
What year was Paul Tracy born?,-,-,1968,-
What year was James A Jr Traficant born?,-,-,1941,-
What year was David G Trager born?,-,-,1937,-
What year was Boris Trajkovski born?,-,-,1956,-
What year was James Traub born?,-,-,1954,-
What year was John Travolta born?,-,-,1954,-
What year was Gloria Trevi born?,-,-,1968,-
What year was William Trevor born?,-,-,1928,-
What year was Laurence H Tribe born?,-,-,1941,-
What year was Jean-Claude Trichet born?,-,-,1942,-
What year was Calvin Trillin born?,-,-,1935,-
What year was Felix Trinidad born?,-,-,1973,-
What year was Linda R Tripp born?,-,-,1949,-
What year was Anthony Trollope born?,-,-,1815,-
What year was Charlie Trotter born?,-,-,1959,-
What year was Bryan Trottier born?,-,-,1956,-
What year was Garry Trudeau born?,-,-,1948,-
What year was Harry S Truman born?,-,-,1884,-
What year was Donald J Trump born?,-,-,1946,-
What year was Ivana Trump born?,-,-,1949,-
What year was Alan Truscott born?,-,-,1925,-
What year was Donald Tsang born?,-,-,1944,-
What year was Bernard Tschumi born?,-,-,1944,-
What year was Etienne Tshisekedi born?,-,-,1932,-
What year was Paul E Tsongas born?,-,-,1941,-
What year was Morgan Tsvangirai born?,-,-,1952,-
What year was David Tua born?,-,-,1972,-
What year was Stanley Tucci born?,-,-,1960,-
What year was Jim Guy Tucker born?,-,-,1943,-
What year was Karla Faye Tucker born?,-,-,1959,-
What year was Spencer Tunick born?,-,-,1967,-
What year was Joseph Mallord William Turner born?,-,-,1775,-
What year was Kathleen Turner born?,-,-,1954,-
What year was Ted Turner born?,-,-,1938,-
What year was Tina Turner born?,-,-,1939,-
What year was Scott Turow born?,-,-,1949,-
What year was James Turrell born?,-,-,1943,-
What year was John Turturro born?,-,-,1957,-
What year was Desmond M Tutu born?,-,-,1931,-
What year was Shania Twain born?,-,-,1965,-
What year was Anne Tyler born?,-,-,1941,-
What year was Patrick E Tyler born?,-,-,1951,-
What year was Yulia V Tymoshenko born?,-,-,1960,-
What year was Mike Tyson born?,-,-,1966,-
What year was Mitsuko Uchida born?,-,-,1948,-
What year was Louis Uchitelle born?,-,-,1932,-
What year was Leslie Uggams born?,-,-,1943,-
