,Unnamed: 0.1,Unnamed: 0,statement,label,city,country,correct_country,question,question_with_answer,answer,filtered_answer,is_correct
8001,8001,8001,The city of Charost is in France.,1,Charost,France,France,In which country is the city of Charost located?,In which country is the city of Charost located? France.,France. I finished,France,True
8002,8002,8002,The city of Sant'Angelo Romano is in Italy.,1,Sant'Angelo Romano,Italy,Italy,In which country is the city of Sant'Angelo Romano located?,In which country is the city of Sant'Angelo Romano located? Italy.,Italy. I finished,Italy,True
8003,8003,8003,The city of Haenigsen is in Germany.,1,Haenigsen,Germany,Germany,In which country is the city of Haenigsen located?,In which country is the city of Haenigsen located? Germany.,Germany. I finished,Germany,True
8004,8004,8004,The city of Perrignier is in France.,1,Perrignier,France,France,In which country is the city of Perrignier located?,In which country is the city of Perrignier located? France.,France. I finished,France,True
8005,8005,8005,The city of Corlateni is in Romania.,1,Corlateni,Romania,Romania,In which country is the city of Corlateni located?,In which country is the city of Corlateni located? Romania.,Romania. I finished,Romania,True
8006,8006,8006,The city of Gbabo is in Côte d'Ivoire.,1,Gbabo,Côte d'Ivoire,Côte d'Ivoire,In which country is the city of Gbabo located?,In which country is the city of Gbabo located? Côte d'Ivoire.,I don't know. I finished,I don't know,False
8007,8007,8007,The city of Ras El Ain is in Morocco.,1,Ras El Ain,Morocco,Morocco,In which country is the city of Ras El Ain located?,In which country is the city of Ras El Ain located? Morocco.,Lebanon. I finished,Lebanon,False
8008,8008,8008,The city of Metzervisse is in France.,1,Metzervisse,France,France,In which country is the city of Metzervisse located?,In which country is the city of Metzervisse located? France.,France. I finished,France,True
8009,8009,8009,The city of Bodegraven is in Netherlands.,1,Bodegraven,Netherlands,Netherlands,In which country is the city of Bodegraven located?,In which country is the city of Bodegraven located? Netherlands.,Netherlands. I finished,Netherlands,True
8010,8010,8010,The city of Al Jaghbub is in Libyan Arab Jamahiriya.,1,Al Jaghbub,Libyan Arab Jamahiriya,Libyan Arab Jamahiriya,In which country is the city of Al Jaghbub located?,In which country is the city of Al Jaghbub located? Libyan Arab Jamahiriya.,Libya. I finished,Libya,False
8011,8011,8011,The city of Schmoelln is in Germany.,1,Schmoelln,Germany,Germany,In which country is the city of Schmoelln located?,In which country is the city of Schmoelln located? Germany.,Germany. I finished,Germany,True
8012,8012,8012,The city of Cynthiana is in United States.,1,Cynthiana,United States,United States,In which country is the city of Cynthiana located?,In which country is the city of Cynthiana located? United States.,United States. I finished,United States,True
8013,8013,8013,The city of Lechaina is in Greece.,1,Lechaina,Greece,Greece,In which country is the city of Lechaina located?,In which country is the city of Lechaina located? Greece.,Greece. I finished,Greece,True
8014,8014,8014,The city of Houppeville is in France.,1,Houppeville,France,France,In which country is the city of Houppeville located?,In which country is the city of Houppeville located? France.,France. I finished,France,True
8015,8015,8015,The city of Tchikapika is in Congo.,1,Tchikapika,Congo,Congo,In which country is the city of Tchikapika located?,In which country is the city of Tchikapika located? Congo.,I don't know. I finished,I don't know,False
8016,8016,8016,The city of Isola Vicentina is in Italy.,1,Isola Vicentina,Italy,Italy,In which country is the city of Isola Vicentina located?,In which country is the city of Isola Vicentina located? Italy.,Italy. I finished,Italy,True
8017,8017,8017,The city of Pinerovka is in Russian Federation.,1,Pinerovka,Russian Federation,Russian Federation,In which country is the city of Pinerovka located?,In which country is the city of Pinerovka located? Russian Federation.,Russia. I finished,Russia,True
8018,8018,8018,The city of East Sheen is in United Kingdom.,1,East Sheen,United Kingdom,United Kingdom,In which country is the city of East Sheen located?,In which country is the city of East Sheen located? United Kingdom.,UK. I finished,UK,True
8019,8019,8019,The city of Castelcivita is in Italy.,1,Castelcivita,Italy,Italy,In which country is the city of Castelcivita located?,In which country is the city of Castelcivita located? Italy.,Italy. I finished,Italy,True
8020,8020,8020,The city of Granite Bay is in United States.,1,Granite Bay,United States,United States,In which country is the city of Granite Bay located?,In which country is the city of Granite Bay located? United States.,United States. I finished,United States,True
8021,8021,8021,The city of Sabanas de Xalostoc is in Mexico.,1,Sabanas de Xalostoc,Mexico,Mexico,In which country is the city of Sabanas de Xalostoc located?,In which country is the city of Sabanas de Xalostoc located? Mexico.,Mexico. I finished,Mexico,True
8022,8022,8022,The city of Norridge is in United States.,1,Norridge,United States,United States,In which country is the city of Norridge located?,In which country is the city of Norridge located? United States.,United States. I finished,United States,True
8023,8023,8023,The city of Tlahuelompa (San Francisco Tlahuelompa) is in Mexico.,1,Tlahuelompa (San Francisco Tlahuelompa),Mexico,Mexico,In which country is the city of Tlahuelompa (San Francisco Tlahuelompa) located?,In which country is the city of Tlahuelompa (San Francisco Tlahuelompa) located? Mexico.,Mexico. I finished,Mexico,True
8024,8024,8024,The city of Saint-Peray is in France.,1,Saint-Peray,France,France,In which country is the city of Saint-Peray located?,In which country is the city of Saint-Peray located? France.,France. I finished,France,True
8025,8025,8025,The city of Spiazzo is in Italy.,1,Spiazzo,Italy,Italy,In which country is the city of Spiazzo located?,In which country is the city of Spiazzo located? Italy.,Italy. I finished,Italy,True
8026,8026,8026,The city of San Juan de las Huertas is in Mexico.,1,San Juan de las Huertas,Mexico,Mexico,In which country is the city of San Juan de las Huertas located?,In which country is the city of San Juan de las Huertas located? Mexico.,Spain. I finished,Spain,False
8027,8027,8027,The city of South Peabody is in United States.,1,South Peabody,United States,United States,In which country is the city of South Peabody located?,In which country is the city of South Peabody located? United States.,United States. I finished,United States,True
8028,8028,8028,The city of Timmernabben is in Sweden.,1,Timmernabben,Sweden,Sweden,In which country is the city of Timmernabben located?,In which country is the city of Timmernabben located? Sweden.,Denmark. I finished,Denmark,False
8029,8029,8029,The city of South Cleveland is in United States.,1,South Cleveland,United States,United States,In which country is the city of South Cleveland located?,In which country is the city of South Cleveland located? United States.,Australia. I finished,Australia,False
8030,8030,8030,The city of Saint-Germain-du-Bois is in France.,1,Saint-Germain-du-Bois,France,France,In which country is the city of Saint-Germain-du-Bois located?,In which country is the city of Saint-Germain-du-Bois located? France.,France. I finished,France,True
8031,8031,8031,The city of Luetzen is in Germany.,1,Luetzen,Germany,Germany,In which country is the city of Luetzen located?,In which country is the city of Luetzen located? Germany.,Germany. I finished,Germany,True
8032,8032,8032,The city of Lintong is in China.,1,Lintong,China,China,In which country is the city of Lintong located?,In which country is the city of Lintong located? China.,China. I finished,China,True
8033,8033,8033,The city of Fratte is in Italy.,1,Fratte,Italy,Italy,In which country is the city of Fratte located?,In which country is the city of Fratte located? Italy.,Italy. I finished,Italy,True
8034,8034,8034,The city of Santa Fe Tepetlapa is in Mexico.,1,Santa Fe Tepetlapa,Mexico,Mexico,In which country is the city of Santa Fe Tepetlapa located?,In which country is the city of Santa Fe Tepetlapa located? Mexico.,Mexico. I finished,Mexico,True
8035,8035,8035,The city of Roseti is in Romania.,1,Roseti,Romania,Romania,In which country is the city of Roseti located?,In which country is the city of Roseti located? Romania.,Romania. I finished,Romania,True
8036,8036,8036,The city of Vergiate is in Italy.,1,Vergiate,Italy,Italy,In which country is the city of Vergiate located?,In which country is the city of Vergiate located? Italy.,Italy. I finished,Italy,True
8037,8037,8037,The city of Sonari is in India.,1,Sonari,India,India,In which country is the city of Sonari located?,In which country is the city of Sonari located? India.,India. I finished,India,True
8038,8038,8038,The city of Huerta de la Obispalia is in Spain.,1,Huerta de la Obispalia,Spain,Spain,In which country is the city of Huerta de la Obispalia located?,In which country is the city of Huerta de la Obispalia located? Spain.,Spain. I finished,Spain,True
8039,8039,8039,The city of Cayara is in Peru.,1,Cayara,Peru,Peru,In which country is the city of Cayara located?,In which country is the city of Cayara located? Peru.,Brazil. I finished,Brazil,False
8040,8040,8040,The city of Copoya is in Mexico.,1,Copoya,Mexico,Mexico,In which country is the city of Copoya located?,In which country is the city of Copoya located? Mexico.,Peru. I finished,Peru,False
8041,8041,8041,The city of Gamboru is in Nigeria.,1,Gamboru,Nigeria,Nigeria,In which country is the city of Gamboru located?,In which country is the city of Gamboru located? Nigeria.,Nigeria. I finished,Nigeria,True
8042,8042,8042,The city of Kinalaglagan is in Philippines.,1,Kinalaglagan,Philippines,Philippines,In which country is the city of Kinalaglagan located?,In which country is the city of Kinalaglagan located? Philippines.,I don't know. I finished,I don't know,False
8043,8043,8043,The city of Ceplenita is in Romania.,1,Ceplenita,Romania,Romania,In which country is the city of Ceplenita located?,In which country is the city of Ceplenita located? Romania.,Romania. I finished,Romania,True
8044,8044,8044,The city of Halsbrucke is in Germany.,1,Halsbrucke,Germany,Germany,In which country is the city of Halsbrucke located?,In which country is the city of Halsbrucke located? Germany.,Germany. I finished,Germany,True
8045,8045,8045,The city of Guzman is in Panama.,1,Guzman,Panama,Panama,In which country is the city of Guzman located?,In which country is the city of Guzman located? Panama.,Mexico. I finished,Mexico,False
8046,8046,8046,The city of Wasmuel is in Belgium.,1,Wasmuel,Belgium,Belgium,In which country is the city of Wasmuel located?,In which country is the city of Wasmuel located? Belgium.,Belgium. I finished,Belgium,True
8047,8047,8047,The city of Hinojosa del Valle is in Spain.,1,Hinojosa del Valle,Spain,Spain,In which country is the city of Hinojosa del Valle located?,In which country is the city of Hinojosa del Valle located? Spain.,Spain. I finished,Spain,True
8048,8048,8048,The city of Yoqne'am 'Illit is in Israel.,1,Yoqne'am 'Illit,Israel,Israel,In which country is the city of Yoqne'am 'Illit located?,In which country is the city of Yoqne'am 'Illit located? Israel.,Israel. I finished,Israel,True
8049,8049,8049,The city of Kings Mills is in United States.,1,Kings Mills,United States,United States,In which country is the city of Kings Mills located?,In which country is the city of Kings Mills located? United States.,Canada. I finished,Canada,False
8050,8050,8050,The city of Saint-Geniez-d'Olt is in France.,1,Saint-Geniez-d'Olt,France,France,In which country is the city of Saint-Geniez-d'Olt located?,In which country is the city of Saint-Geniez-d'Olt located? France.,France. I finished,France,True
8051,8051,8051,The city of Old Bethpage is in United States.,1,Old Bethpage,United States,United States,In which country is the city of Old Bethpage located?,In which country is the city of Old Bethpage located? United States.,United States. I finished,United States,True
8052,8052,8052,The city of Shorewood-Tower Hills-Harbert is in United States.,1,Shorewood-Tower Hills-Harbert,United States,United States,In which country is the city of Shorewood-Tower Hills-Harbert located?,In which country is the city of Shorewood-Tower Hills-Harbert located? United States.,United States. I finished,United States,True
8053,8053,8053,The city of Fuentes Claras is in Spain.,1,Fuentes Claras,Spain,Spain,In which country is the city of Fuentes Claras located?,In which country is the city of Fuentes Claras located? Spain.,Spain. I finished,Spain,True
8054,8054,8054,The city of Nea Santa is in Greece.,1,Nea Santa,Greece,Greece,In which country is the city of Nea Santa located?,In which country is the city of Nea Santa located? Greece.,Greece. I finished,Greece,True
8055,8055,8055,The city of Liren is in China.,1,Liren,China,China,In which country is the city of Liren located?,In which country is the city of Liren located? China.,China. I finished,China,True
8056,8056,8056,The city of Glowno is in Poland.,1,Glowno,Poland,Poland,In which country is the city of Glowno located?,In which country is the city of Glowno located? Poland.,Poland. I finished,Poland,True
8057,8057,8057,The city of Alcazar del Rey is in Spain.,1,Alcazar del Rey,Spain,Spain,In which country is the city of Alcazar del Rey located?,In which country is the city of Alcazar del Rey located? Spain.,Spain. I finished,Spain,True
8058,8058,8058,The city of Ion Roata is in Romania.,1,Ion Roata,Romania,Romania,In which country is the city of Ion Roata located?,In which country is the city of Ion Roata located? Romania.,Romania. I finished,Romania,True
8059,8059,8059,The city of Ghajnsielem is in Malta.,1,Ghajnsielem,Malta,Malta,In which country is the city of Ghajnsielem located?,In which country is the city of Ghajnsielem located? Malta.,Malta. I finished,Malta,True
8060,8060,8060,The city of Soldano is in Italy.,1,Soldano,Italy,Italy,In which country is the city of Soldano located?,In which country is the city of Soldano located? Italy.,Italy. I finished,Italy,True
8061,8061,8061,The city of Dolhestii Mici is in Romania.,1,Dolhestii Mici,Romania,Romania,In which country is the city of Dolhestii Mici located?,In which country is the city of Dolhestii Mici located? Romania.,Romania. I finished,Romania,True
8062,8062,8062,The city of Poviglio is in Italy.,1,Poviglio,Italy,Italy,In which country is the city of Poviglio located?,In which country is the city of Poviglio located? Italy.,Italy. I finished,Italy,True
8063,8063,8063,The city of Mertloch is in Germany.,1,Mertloch,Germany,Germany,In which country is the city of Mertloch located?,In which country is the city of Mertloch located? Germany.,Germany. I finished,Germany,True
8064,8064,8064,The city of El Magueyal is in Mexico.,1,El Magueyal,Mexico,Mexico,In which country is the city of El Magueyal located?,In which country is the city of El Magueyal located? Mexico.,Mexico. I finished,Mexico,True
8065,8065,8065,The city of Samuhu is in Argentina.,1,Samuhu,Argentina,Argentina,In which country is the city of Samuhu located?,In which country is the city of Samuhu located? Argentina.,I don't know. I finished,I don't know,False
8066,8066,8066,The city of Nilombot is in Philippines.,1,Nilombot,Philippines,Philippines,In which country is the city of Nilombot located?,In which country is the city of Nilombot located? Philippines.,I don't know. I finished,I don't know,False
8067,8067,8067,The city of Kirikhan is in Turkey.,1,Kirikhan,Turkey,Turkey,In which country is the city of Kirikhan located?,In which country is the city of Kirikhan located? Turkey.,Turkey. I finished,Turkey,True
8068,8068,8068,The city of Schmalkalden is in Germany.,1,Schmalkalden,Germany,Germany,In which country is the city of Schmalkalden located?,In which country is the city of Schmalkalden located? Germany.,Germany. I finished,Germany,True
8069,8069,8069,The city of Cold Spring Harbor is in United States.,1,Cold Spring Harbor,United States,United States,In which country is the city of Cold Spring Harbor located?,In which country is the city of Cold Spring Harbor located? United States.,United States. I finished,United States,True
8070,8070,8070,The city of Blythewood is in United States.,1,Blythewood,United States,United States,In which country is the city of Blythewood located?,In which country is the city of Blythewood located? United States.,United States. I finished,United States,True
8071,8071,8071,The city of Binic is in France.,1,Binic,France,France,In which country is the city of Binic located?,In which country is the city of Binic located? France.,France. I finished,France,True
8072,8072,8072,The city of Birnin Kebbi is in Nigeria.,1,Birnin Kebbi,Nigeria,Nigeria,In which country is the city of Birnin Kebbi located?,In which country is the city of Birnin Kebbi located? Nigeria.,Nigeria. I finished,Nigeria,True
8073,8073,8073,The city of Montenay is in France.,1,Montenay,France,France,In which country is the city of Montenay located?,In which country is the city of Montenay located? France.,France. I finished,France,True
8074,8074,8074,The city of Zaki Biam is in Nigeria.,1,Zaki Biam,Nigeria,Nigeria,In which country is the city of Zaki Biam located?,In which country is the city of Zaki Biam located? Nigeria.,Nigeria. I finished,Nigeria,True
8075,8075,8075,The city of Manicahan is in Philippines.,1,Manicahan,Philippines,Philippines,In which country is the city of Manicahan located?,In which country is the city of Manicahan located? Philippines.,Philippines. I finished,Philippines,True
8076,8076,8076,The city of Romero de Torres is in Mexico.,1,Romero de Torres,Mexico,Mexico,In which country is the city of Romero de Torres located?,In which country is the city of Romero de Torres located? Mexico.,Spain. I finished,Spain,False
8077,8077,8077,The city of Valtorta is in Italy.,1,Valtorta,Italy,Italy,In which country is the city of Valtorta located?,In which country is the city of Valtorta located? Italy.,Spain. I finished,Spain,False
8078,8078,8078,The city of Tacuati is in Paraguay.,1,Tacuati,Paraguay,Paraguay,In which country is the city of Tacuati located?,In which country is the city of Tacuati located? Paraguay.,Brazil. I finished,Brazil,False
8079,8079,8079,The city of Lazne Bohdanec is in Czech Republic.,1,Lazne Bohdanec,Czech Republic,Czech Republic,In which country is the city of Lazne Bohdanec located?,In which country is the city of Lazne Bohdanec located? Czech Republic.,Czech Republic. I finished,Czech Republic,True
8080,8080,8080,The city of Korytne is in Ukraine.,1,Korytne,Ukraine,Ukraine,In which country is the city of Korytne located?,In which country is the city of Korytne located? Ukraine.,Ukraine. I finished,Ukraine,True
8081,8081,8081,The city of Ii is in Finland.,1,Ii,Finland,Finland,In which country is the city of Ii located?,In which country is the city of Ii located? Finland.,Finland. I finished,Finland,True
8082,8082,8082,The city of Cutigliano is in Italy.,1,Cutigliano,Italy,Italy,In which country is the city of Cutigliano located?,In which country is the city of Cutigliano located? Italy.,Italy. I finished,Italy,True
8083,8083,8083,The city of Eastover is in United States.,1,Eastover,United States,United States,In which country is the city of Eastover located?,In which country is the city of Eastover located? United States.,South Africa. I finished,South Africa,False
8084,8084,8084,The city of Tyrnavos is in Greece.,1,Tyrnavos,Greece,Greece,In which country is the city of Tyrnavos located?,In which country is the city of Tyrnavos located? Greece.,Greece. I finished,Greece,True
8085,8085,8085,The city of Yassegouine is in Côte d'Ivoire.,1,Yassegouine,Côte d'Ivoire,Côte d'Ivoire,In which country is the city of Yassegouine located?,In which country is the city of Yassegouine located? Côte d'Ivoire.,I don't know. I finished,I don't know,False
8086,8086,8086,The city of Billdal is in Sweden.,1,Billdal,Sweden,Sweden,In which country is the city of Billdal located?,In which country is the city of Billdal located? Sweden.,Sweden. I finished,Sweden,True
8087,8087,8087,The city of Daogao is in China.,1,Daogao,China,China,In which country is the city of Daogao located?,In which country is the city of Daogao located? China.,China. I finished,China,True
8088,8088,8088,The city of Greguibre is in Côte d'Ivoire.,1,Greguibre,Côte d'Ivoire,Côte d'Ivoire,In which country is the city of Greguibre located?,In which country is the city of Greguibre located? Côte d'Ivoire.,I don't know. I finished,I don't know,False
8089,8089,8089,The city of Wolfeboro is in United States.,1,Wolfeboro,United States,United States,In which country is the city of Wolfeboro located?,In which country is the city of Wolfeboro located? United States.,United States. I finished,United States,True
8090,8090,8090,The city of Kanoroba is in Côte d'Ivoire.,1,Kanoroba,Côte d'Ivoire,Côte d'Ivoire,In which country is the city of Kanoroba located?,In which country is the city of Kanoroba located? Côte d'Ivoire.,I don't know. I finished,I don't know,False
8091,8091,8091,The city of Loza de los Padres is in Mexico.,1,Loza de los Padres,Mexico,Mexico,In which country is the city of Loza de los Padres located?,In which country is the city of Loza de los Padres located? Mexico.,Argentina. I finished,Argentina,False
8092,8092,8092,The city of Kfar Hess is in Israel.,1,Kfar Hess,Israel,Israel,In which country is the city of Kfar Hess located?,In which country is the city of Kfar Hess located? Israel.,Israel. I finished,Israel,True
8093,8093,8093,The city of Laurentides is in Canada.,1,Laurentides,Canada,Canada,In which country is the city of Laurentides located?,In which country is the city of Laurentides located? Canada.,Canada. I finished,Canada,True
8094,8094,8094,The city of Yasnaya Polyana is in Russian Federation.,1,Yasnaya Polyana,Russian Federation,Russian Federation,In which country is the city of Yasnaya Polyana located?,In which country is the city of Yasnaya Polyana located? Russian Federation.,Russia. I finished,Russia,True
8095,8095,8095,The city of Majdanpek is in Serbia.,1,Majdanpek,Serbia,Serbia,In which country is the city of Majdanpek located?,In which country is the city of Majdanpek located? Serbia.,Serbia. I finished,Serbia,True
8096,8096,8096,The city of Roslin is in United Kingdom.,1,Roslin,United Kingdom,United Kingdom,In which country is the city of Roslin located?,In which country is the city of Roslin located? United Kingdom.,Scotland. I finished,Scotland,False
8097,8097,8097,The city of Bounantinfla is in Côte d'Ivoire.,1,Bounantinfla,Côte d'Ivoire,Côte d'Ivoire,In which country is the city of Bounantinfla located?,In which country is the city of Bounantinfla located? Côte d'Ivoire.,I don't know. I finished,I don't know,False
8098,8098,8098,The city of Touissite is in Morocco.,1,Touissite,Morocco,Morocco,In which country is the city of Touissite located?,In which country is the city of Touissite located? Morocco.,Morocco. I finished,Morocco,True
8099,8099,8099,The city of Ciudad de Tlatlauquitepec is in Mexico.,1,Ciudad de Tlatlauquitepec,Mexico,Mexico,In which country is the city of Ciudad de Tlatlauquitepec located?,In which country is the city of Ciudad de Tlatlauquitepec located? Mexico.,Mexico. I finished,Mexico,True
8100,8100,8100,The city of Kannus is in Finland.,1,Kannus,Finland,Finland,In which country is the city of Kannus located?,In which country is the city of Kannus located? Finland.,Finland. I finished,Finland,True
8101,8101,8101,The city of Tecacahuaco is in Mexico.,1,Tecacahuaco,Mexico,Mexico,In which country is the city of Tecacahuaco located?,In which country is the city of Tecacahuaco located? Mexico.,Mexico. I finished,Mexico,True
8102,8102,8102,The city of Iasi is in Romania.,1,Iasi,Romania,Romania,In which country is the city of Iasi located?,In which country is the city of Iasi located? Romania.,Romania. I finished,Romania,True
8103,8103,8103,The city of Vaujours is in France.,1,Vaujours,France,France,In which country is the city of Vaujours located?,In which country is the city of Vaujours located? France.,France. I finished,France,True
8104,8104,8104,The city of La Coronada is in Spain.,1,La Coronada,Spain,Spain,In which country is the city of La Coronada located?,In which country is the city of La Coronada located? Spain.,Spain. I finished,Spain,True
8105,8105,8105,The city of Anlu is in China.,1,Anlu,China,China,In which country is the city of Anlu located?,In which country is the city of Anlu located? China.,China. I finished,China,True
8106,8106,8106,The city of Santangpu is in China.,1,Santangpu,China,China,In which country is the city of Santangpu located?,In which country is the city of Santangpu located? China.,China. I finished,China,True
8107,8107,8107,The city of Rimogne is in France.,1,Rimogne,France,France,In which country is the city of Rimogne located?,In which country is the city of Rimogne located? France.,France. I finished,France,True
8108,8108,8108,The city of Hom is in China.,1,Hom,China,China,In which country is the city of Hom located?,In which country is the city of Hom located? China.,I don't know. I finished,I don't know,False
8109,8109,8109,The city of Boajibu is in Sierra Leone.,1,Boajibu,Sierra Leone,Sierra Leone,In which country is the city of Boajibu located?,In which country is the city of Boajibu located? Sierra Leone.,"None, Boajibu is not a city in any country. I finished","None, Boajibu is not a city in any country",False
8110,8110,8110,The city of Pansoy is in Philippines.,1,Pansoy,Philippines,Philippines,In which country is the city of Pansoy located?,In which country is the city of Pansoy located? Philippines.,I don't know. I finished,I don't know,False
8111,8111,8111,The city of Vestenbergsgreuth is in Germany.,1,Vestenbergsgreuth,Germany,Germany,In which country is the city of Vestenbergsgreuth located?,In which country is the city of Vestenbergsgreuth located? Germany.,Germany. I finished,Germany,True
8112,8112,8112,The city of Garda is in Italy.,1,Garda,Italy,Italy,In which country is the city of Garda located?,In which country is the city of Garda located? Italy.,Italy. I finished,Italy,True
8113,8113,8113,The city of Kunri is in Pakistan.,1,Kunri,Pakistan,Pakistan,In which country is the city of Kunri located?,In which country is the city of Kunri located? Pakistan.,Pakistan. I finished,Pakistan,True
8114,8114,8114,The city of Jisr ez Zarqa is in Israel.,1,Jisr ez Zarqa,Israel,Israel,In which country is the city of Jisr ez Zarqa located?,In which country is the city of Jisr ez Zarqa located? Israel.,Lebanon. I finished,Lebanon,False
8115,8115,8115,The city of Ruoms is in France.,1,Ruoms,France,France,In which country is the city of Ruoms located?,In which country is the city of Ruoms located? France.,France. I finished,France,True
8116,8116,8116,The city of Pilot Point is in United States.,1,Pilot Point,United States,United States,In which country is the city of Pilot Point located?,In which country is the city of Pilot Point located? United States.,Australia. I finished,Australia,False
8117,8117,8117,The city of Pyhaeranta is in Finland.,1,Pyhaeranta,Finland,Finland,In which country is the city of Pyhaeranta located?,In which country is the city of Pyhaeranta located? Finland.,Finland. I finished,Finland,True
8118,8118,8118,The city of Demigny is in France.,1,Demigny,France,France,In which country is the city of Demigny located?,In which country is the city of Demigny located? France.,France. I finished,France,True
8119,8119,8119,The city of Secondigliano is in Italy.,1,Secondigliano,Italy,Italy,In which country is the city of Secondigliano located?,In which country is the city of Secondigliano located? Italy.,Italy. I finished,Italy,True
8120,8120,8120,The city of Cohuecan is in Mexico.,1,Cohuecan,Mexico,Mexico,In which country is the city of Cohuecan located?,In which country is the city of Cohuecan located? Mexico.,Mexico. I finished,Mexico,True
8121,8121,8121,The city of Dixiana is in United States.,1,Dixiana,United States,United States,In which country is the city of Dixiana located?,In which country is the city of Dixiana located? United States.,United States. I finished,United States,True
8122,8122,8122,The city of Mevo Horon is in West Bank and Gaza Strip.,1,Mevo Horon,West Bank and Gaza Strip,West Bank and Gaza Strip,In which country is the city of Mevo Horon located?,In which country is the city of Mevo Horon located? West Bank and Gaza Strip.,Israel. I finished,Israel,False
8123,8123,8123,The city of Vierzon is in France.,1,Vierzon,France,France,In which country is the city of Vierzon located?,In which country is the city of Vierzon located? France.,France. I finished,France,True
8124,8124,8124,The city of Velika Polana is in Slovenia.,1,Velika Polana,Slovenia,Slovenia,In which country is the city of Velika Polana located?,In which country is the city of Velika Polana located? Slovenia.,Slovenia. I finished,Slovenia,True
8125,8125,8125,The city of Gbombelo I is in Côte d'Ivoire.,1,Gbombelo I,Côte d'Ivoire,Côte d'Ivoire,In which country is the city of Gbombelo I located?,In which country is the city of Gbombelo I located? Côte d'Ivoire.,I don't know. I finished,I don't know,False
8126,8126,8126,The city of Dour is in Belgium.,1,Dour,Belgium,Belgium,In which country is the city of Dour located?,In which country is the city of Dour located? Belgium.,Belgium. I finished,Belgium,True
8127,8127,8127,The city of Scheer is in Germany.,1,Scheer,Germany,Germany,In which country is the city of Scheer located?,In which country is the city of Scheer located? Germany.,Netherlands. I finished,Netherlands,False
8128,8128,8128,The city of Kommunarka is in Russian Federation.,1,Kommunarka,Russian Federation,Russian Federation,In which country is the city of Kommunarka located?,In which country is the city of Kommunarka located? Russian Federation.,Russia. I finished,Russia,True
8129,8129,8129,The city of Groedig is in Austria.,1,Groedig,Austria,Austria,In which country is the city of Groedig located?,In which country is the city of Groedig located? Austria.,Poland. I finished,Poland,False
8130,8130,8130,The city of Crisostomos is in Mexico.,1,Crisostomos,Mexico,Mexico,In which country is the city of Crisostomos located?,In which country is the city of Crisostomos located? Mexico.,I don't know. I finished,I don't know,False
8131,8131,8131,The city of Gogoko is in Côte d'Ivoire.,1,Gogoko,Côte d'Ivoire,Côte d'Ivoire,In which country is the city of Gogoko located?,In which country is the city of Gogoko located? Côte d'Ivoire.,I don't know. I finished,I don't know,False
8132,8132,8132,The city of Chidawa is in India.,1,Chidawa,India,India,In which country is the city of Chidawa located?,In which country is the city of Chidawa located? India.,India. I finished,India,True
8133,8133,8133,The city of Roslavl' is in Russian Federation.,1,Roslavl',Russian Federation,Russian Federation,In which country is the city of Roslavl' located?,In which country is the city of Roslavl' located? Russian Federation.,Russia. I finished,Russia,True
8134,8134,8134,The city of Naravarikuppam is in India.,1,Naravarikuppam,India,India,In which country is the city of Naravarikuppam located?,In which country is the city of Naravarikuppam located? India.,India. I finished,India,True
8135,8135,8135,The city of San Polo d'Enza is in Italy.,1,San Polo d'Enza,Italy,Italy,In which country is the city of San Polo d'Enza located?,In which country is the city of San Polo d'Enza located? Italy.,Italy. I finished,Italy,True
8136,8136,8136,The city of Wiazownica is in Poland.,1,Wiazownica,Poland,Poland,In which country is the city of Wiazownica located?,In which country is the city of Wiazownica located? Poland.,Poland. I finished,Poland,True
8137,8137,8137,The city of Cunen is in Guatemala.,1,Cunen,Guatemala,Guatemala,In which country is the city of Cunen located?,In which country is the city of Cunen located? Guatemala.,China. I finished,China,False
8138,8138,8138,The city of El Milia is in Algeria.,1,El Milia,Algeria,Algeria,In which country is the city of El Milia located?,In which country is the city of El Milia located? Algeria.,Algeria. I finished,Algeria,True
8139,8139,8139,The city of Maklar is in Hungary.,1,Maklar,Hungary,Hungary,In which country is the city of Maklar located?,In which country is the city of Maklar located? Hungary.,I don't know. I finished,I don't know,False
8140,8140,8140,The city of Robert Lee is in United States.,1,Robert Lee,United States,United States,In which country is the city of Robert Lee located?,In which country is the city of Robert Lee located? United States.,Australia. I finished,Australia,False
8141,8141,8141,The city of Karligan is in Philippines.,1,Karligan,Philippines,Philippines,In which country is the city of Karligan located?,In which country is the city of Karligan located? Philippines.,I don't know. I finished,I don't know,False
8142,8142,8142,The city of Parodi Ligure is in Italy.,1,Parodi Ligure,Italy,Italy,In which country is the city of Parodi Ligure located?,In which country is the city of Parodi Ligure located? Italy.,Italy. I finished,Italy,True
8143,8143,8143,The city of L'Ange-Gardien is in Canada.,1,L'Ange-Gardien,Canada,Canada,In which country is the city of L'Ange-Gardien located?,In which country is the city of L'Ange-Gardien located? Canada.,Canada. I finished,Canada,True
8144,8144,8144,The city of San Demetrio Corone is in Italy.,1,San Demetrio Corone,Italy,Italy,In which country is the city of San Demetrio Corone located?,In which country is the city of San Demetrio Corone located? Italy.,Italy. I finished,Italy,True
8145,8145,8145,The city of Chindini is in Comoros.,1,Chindini,Comoros,Comoros,In which country is the city of Chindini located?,In which country is the city of Chindini located? Comoros.,China. I finished,China,False
