,Unnamed: 0.1,Unnamed: 0,statement,label,city,country,correct_country,question,question_with_answer,answer,filtered_answer,is_correct
5623,5623,5623,The city of Argujillo is in Spain.,1,Argujillo,Spain,Spain,In which country is the city of Argujillo located?,In which country is the city of Argujillo located? Spain.,Argentina. I finished,Argentina,False
5624,5624,5624,The city of Hammel is in Denmark.,1,Hammel,Denmark,Denmark,In which country is the city of Hammel located?,In which country is the city of Hammel located? Denmark.,Denmark. I finished,Denmark,True
5625,5625,5625,The city of Maya Tecun I is in Mexico.,1,Maya Tecun I,Mexico,Mexico,In which country is the city of Maya Tecun I located?,In which country is the city of Maya Tecun I located? Mexico.,Guatemala. I finished,Guatemala,False
5626,5626,5626,The city of Laplaigne is in Belgium.,1,Laplaigne,Belgium,Belgium,In which country is the city of Laplaigne located?,In which country is the city of Laplaigne located? Belgium.,France. I finished,France,False
5627,5627,5627,The city of Alforque is in Spain.,1,Alforque,Spain,Spain,In which country is the city of Alforque located?,In which country is the city of Alforque located? Spain.,Spain. I finished,Spain,True
5628,5628,5628,The city of Ledenon is in France.,1,Ledenon,France,France,In which country is the city of Ledenon located?,In which country is the city of Ledenon located? France.,France. I finished,France,True
5629,5629,5629,The city of Kotka is in Finland.,1,Kotka,Finland,Finland,In which country is the city of Kotka located?,In which country is the city of Kotka located? Finland.,Finland. I finished,Finland,True
5630,5630,5630,The city of Boly is in Hungary.,1,Boly,Hungary,Hungary,In which country is the city of Boly located?,In which country is the city of Boly located? Hungary.,I don't know. I finished,I don't know,False
5631,5631,5631,The city of Munirabad is in India.,1,Munirabad,India,India,In which country is the city of Munirabad located?,In which country is the city of Munirabad located? India.,India. I finished,India,True
5632,5632,5632,The city of Higham Ferrers is in United Kingdom.,1,Higham Ferrers,United Kingdom,United Kingdom,In which country is the city of Higham Ferrers located?,In which country is the city of Higham Ferrers located? United Kingdom.,UK. I finished,UK,True
5633,5633,5633,The city of Voznesenka is in Ukraine.,1,Voznesenka,Ukraine,Ukraine,In which country is the city of Voznesenka located?,In which country is the city of Voznesenka located? Ukraine.,Russia. I finished,Russia,False
5634,5634,5634,"The city of Mgandu is in Tanzania, United Republic of.",1,Mgandu,"Tanzania, United Republic of","Tanzania, United Republic of",In which country is the city of Mgandu located?,"In which country is the city of Mgandu located? Tanzania, United Republic of.",I don't know. I finished,I don't know,False
5635,5635,5635,The city of Fresnedilla is in Spain.,1,Fresnedilla,Spain,Spain,In which country is the city of Fresnedilla located?,In which country is the city of Fresnedilla located? Spain.,Spain. I finished,Spain,True
5636,5636,5636,The city of Santo Domingo de Morelos is in Mexico.,1,Santo Domingo de Morelos,Mexico,Mexico,In which country is the city of Santo Domingo de Morelos located?,In which country is the city of Santo Domingo de Morelos located? Mexico.,Mexico. I finished,Mexico,True
5637,5637,5637,The city of Gamlingay is in United Kingdom.,1,Gamlingay,United Kingdom,United Kingdom,In which country is the city of Gamlingay located?,In which country is the city of Gamlingay located? United Kingdom.,United Kingdom. I finished,United Kingdom,True
5638,5638,5638,The city of Krakow am See is in Germany.,1,Krakow am See,Germany,Germany,In which country is the city of Krakow am See located?,In which country is the city of Krakow am See located? Germany.,Poland. I finished,Poland,False
5639,5639,5639,The city of Montenaken is in Belgium.,1,Montenaken,Belgium,Belgium,In which country is the city of Montenaken located?,In which country is the city of Montenaken located? Belgium.,Belgium. I finished,Belgium,True
5640,5640,5640,The city of Cajahs Mountain is in United States.,1,Cajahs Mountain,United States,United States,In which country is the city of Cajahs Mountain located?,In which country is the city of Cajahs Mountain located? United States.,United States. I finished,United States,True
5641,5641,5641,The city of Debre Werk' is in Ethiopia.,1,Debre Werk',Ethiopia,Ethiopia,In which country is the city of Debre Werk' located?,In which country is the city of Debre Werk' located? Ethiopia.,Ethiopia. I finished,Ethiopia,True
5642,5642,5642,The city of Saint-Leon-sur-l'Isle is in France.,1,Saint-Leon-sur-l'Isle,France,France,In which country is the city of Saint-Leon-sur-l'Isle located?,In which country is the city of Saint-Leon-sur-l'Isle located? France.,France. I finished,France,True
5643,5643,5643,The city of Linglestown is in United States.,1,Linglestown,United States,United States,In which country is the city of Linglestown located?,In which country is the city of Linglestown located? United States.,United States. I finished,United States,True
5644,5644,5644,The city of Weinsberg is in Germany.,1,Weinsberg,Germany,Germany,In which country is the city of Weinsberg located?,In which country is the city of Weinsberg located? Germany.,Germany. I finished,Germany,True
5645,5645,5645,The city of Crespino is in Italy.,1,Crespino,Italy,Italy,In which country is the city of Crespino located?,In which country is the city of Crespino located? Italy.,Italy. I finished,Italy,True
5646,5646,5646,The city of Palmeira das Missoes is in Brazil.,1,Palmeira das Missoes,Brazil,Brazil,In which country is the city of Palmeira das Missoes located?,In which country is the city of Palmeira das Missoes located? Brazil.,Brazil. I finished,Brazil,True
5647,5647,5647,The city of Krzyz Wielkopolski is in Poland.,1,Krzyz Wielkopolski,Poland,Poland,In which country is the city of Krzyz Wielkopolski located?,In which country is the city of Krzyz Wielkopolski located? Poland.,Poland. I finished,Poland,True
5648,5648,5648,The city of Ondara is in Spain.,1,Ondara,Spain,Spain,In which country is the city of Ondara located?,In which country is the city of Ondara located? Spain.,Spain. I finished,Spain,True
5649,5649,5649,The city of Villadossola is in Italy.,1,Villadossola,Italy,Italy,In which country is the city of Villadossola located?,In which country is the city of Villadossola located? Italy.,Italy. I finished,Italy,True
5650,5650,5650,The city of Airoli is in India.,1,Airoli,India,India,In which country is the city of Airoli located?,In which country is the city of Airoli located? India.,India. I finished,India,True
5651,5651,5651,The city of Lesnovka is in Ukraine.,1,Lesnovka,Ukraine,Ukraine,In which country is the city of Lesnovka located?,In which country is the city of Lesnovka located? Ukraine.,Russia. I finished,Russia,False
5652,5652,5652,The city of Sachseln is in Switzerland.,1,Sachseln,Switzerland,Switzerland,In which country is the city of Sachseln located?,In which country is the city of Sachseln located? Switzerland.,Switzerland. I finished,Switzerland,True
5653,5653,5653,The city of Aliabad is in Azerbaijan.,1,Aliabad,Azerbaijan,Azerbaijan,In which country is the city of Aliabad located?,In which country is the city of Aliabad located? Azerbaijan.,Iran. I finished,Iran,False
5654,5654,5654,The city of Farliug is in Romania.,1,Farliug,Romania,Romania,In which country is the city of Farliug located?,In which country is the city of Farliug located? Romania.,I don't know. I finished,I don't know,False
5655,5655,5655,The city of Nonantola is in Italy.,1,Nonantola,Italy,Italy,In which country is the city of Nonantola located?,In which country is the city of Nonantola located? Italy.,Italy. I finished,Italy,True
5656,5656,5656,The city of Konyshevka is in Russian Federation.,1,Konyshevka,Russian Federation,Russian Federation,In which country is the city of Konyshevka located?,In which country is the city of Konyshevka located? Russian Federation.,Russia. I finished,Russia,True
5657,5657,5657,The city of Sadu is in Romania.,1,Sadu,Romania,Romania,In which country is the city of Sadu located?,In which country is the city of Sadu located? Romania.,Yemen. I finished,Yemen,False
5658,5658,5658,The city of Kamativi Mine is in Zimbabwe.,1,Kamativi Mine,Zimbabwe,Zimbabwe,In which country is the city of Kamativi Mine located?,In which country is the city of Kamativi Mine located? Zimbabwe.,Zimbabwe. I finished,Zimbabwe,True
5659,5659,5659,The city of Baonfla is in Côte d'Ivoire.,1,Baonfla,Côte d'Ivoire,Côte d'Ivoire,In which country is the city of Baonfla located?,In which country is the city of Baonfla located? Côte d'Ivoire.,I don't know. I finished,I don't know,False
5660,5660,5660,The city of Tribiano is in Italy.,1,Tribiano,Italy,Italy,In which country is the city of Tribiano located?,In which country is the city of Tribiano located? Italy.,Italy. I finished,Italy,True
5661,5661,5661,The city of Thousand Oaks is in United States.,1,Thousand Oaks,United States,United States,In which country is the city of Thousand Oaks located?,In which country is the city of Thousand Oaks located? United States.,United States. I finished,United States,True
5662,5662,5662,The city of Megala Kalyvia is in Greece.,1,Megala Kalyvia,Greece,Greece,In which country is the city of Megala Kalyvia located?,In which country is the city of Megala Kalyvia located? Greece.,Greece. I finished,Greece,True
5663,5663,5663,The city of Tocha is in Portugal.,1,Tocha,Portugal,Portugal,In which country is the city of Tocha located?,In which country is the city of Tocha located? Portugal.,Portugal. I finished,Portugal,True
5664,5664,5664,The city of Conover is in United States.,1,Conover,United States,United States,In which country is the city of Conover located?,In which country is the city of Conover located? United States.,United States. I finished,United States,True
5665,5665,5665,The city of Cazis is in Switzerland.,1,Cazis,Switzerland,Switzerland,In which country is the city of Cazis located?,In which country is the city of Cazis located? Switzerland.,Switzerland. I finished,Switzerland,True
5666,5666,5666,The city of Yenangyaung is in Myanmar.,1,Yenangyaung,Myanmar,Myanmar,In which country is the city of Yenangyaung located?,In which country is the city of Yenangyaung located? Myanmar.,Myanmar. I finished,Myanmar,True
5667,5667,5667,The city of Throop is in United States.,1,Throop,United States,United States,In which country is the city of Throop located?,In which country is the city of Throop located? United States.,UK. I finished,UK,False
5668,5668,5668,The city of Nordhausen is in Germany.,1,Nordhausen,Germany,Germany,In which country is the city of Nordhausen located?,In which country is the city of Nordhausen located? Germany.,Germany. I finished,Germany,True
5669,5669,5669,The city of Yutz is in France.,1,Yutz,France,France,In which country is the city of Yutz located?,In which country is the city of Yutz located? France.,France. I finished,France,True
5670,5670,5670,The city of Barrafranca is in Italy.,1,Barrafranca,Italy,Italy,In which country is the city of Barrafranca located?,In which country is the city of Barrafranca located? Italy.,Italy. I finished,Italy,True
5671,5671,5671,The city of Willesden is in United Kingdom.,1,Willesden,United Kingdom,United Kingdom,In which country is the city of Willesden located?,In which country is the city of Willesden located? United Kingdom.,UK. I finished,UK,True
5672,5672,5672,The city of Turgutreis is in Turkey.,1,Turgutreis,Turkey,Turkey,In which country is the city of Turgutreis located?,In which country is the city of Turgutreis located? Turkey.,Turkey. I finished,Turkey,True
5673,5673,5673,The city of Reed Creek is in United States.,1,Reed Creek,United States,United States,In which country is the city of Reed Creek located?,In which country is the city of Reed Creek located? United States.,United States. I finished,United States,True
5674,5674,5674,The city of Mixco is in Guatemala.,1,Mixco,Guatemala,Guatemala,In which country is the city of Mixco located?,In which country is the city of Mixco located? Guatemala.,Guatemala. I finished,Guatemala,True
5675,5675,5675,The city of Zorlentu Mare is in Romania.,1,Zorlentu Mare,Romania,Romania,In which country is the city of Zorlentu Mare located?,In which country is the city of Zorlentu Mare located? Romania.,Romania. I finished,Romania,True
5676,5676,5676,The city of Stramberk is in Czech Republic.,1,Stramberk,Czech Republic,Czech Republic,In which country is the city of Stramberk located?,In which country is the city of Stramberk located? Czech Republic.,Czech Republic. I finished,Czech Republic,True
5677,5677,5677,The city of Villerupt is in France.,1,Villerupt,France,France,In which country is the city of Villerupt located?,In which country is the city of Villerupt located? France.,France. I finished,France,True
5678,5678,5678,The city of Duindorp is in Netherlands.,1,Duindorp,Netherlands,Netherlands,In which country is the city of Duindorp located?,In which country is the city of Duindorp located? Netherlands.,Netherlands. I finished,Netherlands,True
5679,5679,5679,The city of Dravosburg is in United States.,1,Dravosburg,United States,United States,In which country is the city of Dravosburg located?,In which country is the city of Dravosburg located? United States.,Germany. I finished,Germany,False
5680,5680,5680,The city of Ponnur is in India.,1,Ponnur,India,India,In which country is the city of Ponnur located?,In which country is the city of Ponnur located? India.,India. I finished,India,True
5681,5681,5681,"The city of Varamin is in Iran, Islamic Rep. of.",1,Varamin,"Iran, Islamic Rep. of","Iran, Islamic Rep. of",In which country is the city of Varamin located?,"In which country is the city of Varamin located? Iran, Islamic Rep. of.",Iran. I finished,Iran,True
5682,5682,5682,The city of Merano is in Italy.,1,Merano,Italy,Italy,In which country is the city of Merano located?,In which country is the city of Merano located? Italy.,Italy. I finished,Italy,True
5683,5683,5683,The city of Sant Antoni de Portmany is in Spain.,1,Sant Antoni de Portmany,Spain,Spain,In which country is the city of Sant Antoni de Portmany located?,In which country is the city of Sant Antoni de Portmany located? Spain.,Spain. I finished,Spain,True
5684,5684,5684,The city of Lugoj is in Romania.,1,Lugoj,Romania,Romania,In which country is the city of Lugoj located?,In which country is the city of Lugoj located? Romania.,Romania. I finished,Romania,True
5685,5685,5685,The city of Tangal is in Philippines.,1,Tangal,Philippines,Philippines,In which country is the city of Tangal located?,In which country is the city of Tangal located? Philippines.,I don't know. I finished,I don't know,False
5686,5686,5686,The city of Jabiru is in Australia.,1,Jabiru,Australia,Australia,In which country is the city of Jabiru located?,In which country is the city of Jabiru located? Australia.,Australia. I finished,Australia,True
5687,5687,5687,The city of El Botadero is in Mexico.,1,El Botadero,Mexico,Mexico,In which country is the city of El Botadero located?,In which country is the city of El Botadero located? Mexico.,I don't know. I finished,I don't know,False
5688,5688,5688,The city of Ohafia-Ifigh is in Nigeria.,1,Ohafia-Ifigh,Nigeria,Nigeria,In which country is the city of Ohafia-Ifigh located?,In which country is the city of Ohafia-Ifigh located? Nigeria.,Nigeria. I finished,Nigeria,True
5689,5689,5689,The city of Wynnum is in Australia.,1,Wynnum,Australia,Australia,In which country is the city of Wynnum located?,In which country is the city of Wynnum located? Australia.,Australia. I finished,Australia,True
5690,5690,5690,The city of Monticello d'Alba is in Italy.,1,Monticello d'Alba,Italy,Italy,In which country is the city of Monticello d'Alba located?,In which country is the city of Monticello d'Alba located? Italy.,Italy. I finished,Italy,True
5691,5691,5691,The city of Makoko is in Nigeria.,1,Makoko,Nigeria,Nigeria,In which country is the city of Makoko located?,In which country is the city of Makoko located? Nigeria.,Nigeria. I finished,Nigeria,True
5692,5692,5692,The city of Ronsberg is in Germany.,1,Ronsberg,Germany,Germany,In which country is the city of Ronsberg located?,In which country is the city of Ronsberg located? Germany.,Sweden. I finished,Sweden,False
5693,5693,5693,The city of Suederstapel is in Germany.,1,Suederstapel,Germany,Germany,In which country is the city of Suederstapel located?,In which country is the city of Suederstapel located? Germany.,Germany. I finished,Germany,True
5694,5694,5694,The city of Fouquieres-les-Lens is in France.,1,Fouquieres-les-Lens,France,France,In which country is the city of Fouquieres-les-Lens located?,In which country is the city of Fouquieres-les-Lens located? France.,France. I finished,France,True
5695,5695,5695,The city of Barros Blancos is in Uruguay.,1,Barros Blancos,Uruguay,Uruguay,In which country is the city of Barros Blancos located?,In which country is the city of Barros Blancos located? Uruguay.,Argentina. I finished,Argentina,False
5696,5696,5696,The city of Krk is in Croatia.,1,Krk,Croatia,Croatia,In which country is the city of Krk located?,In which country is the city of Krk located? Croatia.,Croatia. I finished,Croatia,True
5697,5697,5697,The city of Selegas is in Italy.,1,Selegas,Italy,Italy,In which country is the city of Selegas located?,In which country is the city of Selegas located? Italy.,I don't know. I finished,I don't know,False
5698,5698,5698,The city of Tumbi Vmbi is in Australia.,1,Tumbi Vmbi,Australia,Australia,In which country is the city of Tumbi Vmbi located?,In which country is the city of Tumbi Vmbi located? Australia.,Brazil. I finished,Brazil,False
5699,5699,5699,The city of Gleixhe is in Belgium.,1,Gleixhe,Belgium,Belgium,In which country is the city of Gleixhe located?,In which country is the city of Gleixhe located? Belgium.,I don't know. I finished,I don't know,False
5700,5700,5700,The city of Valya Kuzmyna is in Ukraine.,1,Valya Kuzmyna,Ukraine,Ukraine,In which country is the city of Valya Kuzmyna located?,In which country is the city of Valya Kuzmyna located? Ukraine.,Ukraine. I finished,Ukraine,True
5701,5701,5701,The city of Lennestadt is in Germany.,1,Lennestadt,Germany,Germany,In which country is the city of Lennestadt located?,In which country is the city of Lennestadt located? Germany.,Germany. I finished,Germany,True
5702,5702,5702,The city of Anonkro is in Côte d'Ivoire.,1,Anonkro,Côte d'Ivoire,Côte d'Ivoire,In which country is the city of Anonkro located?,In which country is the city of Anonkro located? Côte d'Ivoire.,Ghana. I finished,Ghana,False
5703,5703,5703,The city of Ksawerow is in Poland.,1,Ksawerow,Poland,Poland,In which country is the city of Ksawerow located?,In which country is the city of Ksawerow located? Poland.,Poland. I finished,Poland,True
5704,5704,5704,The city of Vallesaccarda is in Italy.,1,Vallesaccarda,Italy,Italy,In which country is the city of Vallesaccarda located?,In which country is the city of Vallesaccarda located? Italy.,Italy. I finished,Italy,True
5705,5705,5705,The city of Chiuiesti is in Romania.,1,Chiuiesti,Romania,Romania,In which country is the city of Chiuiesti located?,In which country is the city of Chiuiesti located? Romania.,Romania. I finished,Romania,True
5706,5706,5706,The city of Marantao is in Philippines.,1,Marantao,Philippines,Philippines,In which country is the city of Marantao located?,In which country is the city of Marantao located? Philippines.,Philippines. I finished,Philippines,True
5707,5707,5707,The city of Bennett Springs is in Australia.,1,Bennett Springs,Australia,Australia,In which country is the city of Bennett Springs located?,In which country is the city of Bennett Springs located? Australia.,Australia. I finished,Australia,True
5708,5708,5708,The city of Yakoucun is in China.,1,Yakoucun,China,China,In which country is the city of Yakoucun located?,In which country is the city of Yakoucun located? China.,China. I finished,China,True
5709,5709,5709,The city of Malmbaeck is in Sweden.,1,Malmbaeck,Sweden,Sweden,In which country is the city of Malmbaeck located?,In which country is the city of Malmbaeck located? Sweden.,Sweden. I finished,Sweden,True
5710,5710,5710,The city of Vyazniki is in Russian Federation.,1,Vyazniki,Russian Federation,Russian Federation,In which country is the city of Vyazniki located?,In which country is the city of Vyazniki located? Russian Federation.,Russia. I finished,Russia,True
5711,5711,5711,The city of Jamtara is in India.,1,Jamtara,India,India,In which country is the city of Jamtara located?,In which country is the city of Jamtara located? India.,India. I finished,India,True
5712,5712,5712,The city of Zevio is in Italy.,1,Zevio,Italy,Italy,In which country is the city of Zevio located?,In which country is the city of Zevio located? Italy.,Italy. I finished,Italy,True
5713,5713,5713,The city of Niquero is in Cuba.,1,Niquero,Cuba,Cuba,In which country is the city of Niquero located?,In which country is the city of Niquero located? Cuba.,Dominican Republic. I finished,Dominican Republic,False
5714,5714,5714,The city of Slavonski Kobas is in Croatia.,1,Slavonski Kobas,Croatia,Croatia,In which country is the city of Slavonski Kobas located?,In which country is the city of Slavonski Kobas located? Croatia.,Croatia. I finished,Croatia,True
5715,5715,5715,The city of Capracotta is in Italy.,1,Capracotta,Italy,Italy,In which country is the city of Capracotta located?,In which country is the city of Capracotta located? Italy.,Italy. I finished,Italy,True
5716,5716,5716,The city of Mackovec is in Croatia.,1,Mackovec,Croatia,Croatia,In which country is the city of Mackovec located?,In which country is the city of Mackovec located? Croatia.,I don't know. I finished,I don't know,False
5717,5717,5717,The city of Audun-le-Roman is in France.,1,Audun-le-Roman,France,France,In which country is the city of Audun-le-Roman located?,In which country is the city of Audun-le-Roman located? France.,France. I finished,France,True
5718,5718,5718,The city of Pine Valley is in United States.,1,Pine Valley,United States,United States,In which country is the city of Pine Valley located?,In which country is the city of Pine Valley located? United States.,USA. I finished,USA,True
5719,5719,5719,The city of Botevgrad is in Bulgaria.,1,Botevgrad,Bulgaria,Bulgaria,In which country is the city of Botevgrad located?,In which country is the city of Botevgrad located? Bulgaria.,Bulgaria. I finished,Bulgaria,True
5720,5720,5720,The city of Intipuca is in El Salvador.,1,Intipuca,El Salvador,El Salvador,In which country is the city of Intipuca located?,In which country is the city of Intipuca located? El Salvador.,El Salvador. I finished,El Salvador,True
5721,5721,5721,The city of Lytham St Annes is in United Kingdom.,1,Lytham St Annes,United Kingdom,United Kingdom,In which country is the city of Lytham St Annes located?,In which country is the city of Lytham St Annes located? United Kingdom.,UK. I finished,UK,True
5722,5722,5722,The city of Tacir is in Turkey.,1,Tacir,Turkey,Turkey,In which country is the city of Tacir located?,In which country is the city of Tacir located? Turkey.,Turkey. I finished,Turkey,True
5723,5723,5723,The city of Maharagama is in Sri Lanka.,1,Maharagama,Sri Lanka,Sri Lanka,In which country is the city of Maharagama located?,In which country is the city of Maharagama located? Sri Lanka.,Sri Lanka. I finished,Sri Lanka,True
5724,5724,5724,The city of Charnay is in France.,1,Charnay,France,France,In which country is the city of Charnay located?,In which country is the city of Charnay located? France.,France. I finished,France,True
5725,5725,5725,The city of Eau Claire is in United States.,1,Eau Claire,United States,United States,In which country is the city of Eau Claire located?,In which country is the city of Eau Claire located? United States.,USA. I finished,USA,True
5726,5726,5726,The city of Buttigliera d'Asti is in Italy.,1,Buttigliera d'Asti,Italy,Italy,In which country is the city of Buttigliera d'Asti located?,In which country is the city of Buttigliera d'Asti located? Italy.,Italy. I finished,Italy,True
5727,5727,5727,The city of Roperuelos del Paramo is in Spain.,1,Roperuelos del Paramo,Spain,Spain,In which country is the city of Roperuelos del Paramo located?,In which country is the city of Roperuelos del Paramo located? Spain.,Spain. I finished,Spain,True
5728,5728,5728,The city of Northwest Harwich is in United States.,1,Northwest Harwich,United States,United States,In which country is the city of Northwest Harwich located?,In which country is the city of Northwest Harwich located? United States.,United States. I finished,United States,True
5729,5729,5729,The city of Bad Abbach is in Germany.,1,Bad Abbach,Germany,Germany,In which country is the city of Bad Abbach located?,In which country is the city of Bad Abbach located? Germany.,Germany. I finished,Germany,True
5730,5730,5730,The city of Barnack is in United Kingdom.,1,Barnack,United Kingdom,United Kingdom,In which country is the city of Barnack located?,In which country is the city of Barnack located? United Kingdom.,UK. I finished,UK,True
5731,5731,5731,The city of Pederobba is in Italy.,1,Pederobba,Italy,Italy,In which country is the city of Pederobba located?,In which country is the city of Pederobba located? Italy.,Italy. I finished,Italy,True
5732,5732,5732,The city of Freneuse is in France.,1,Freneuse,France,France,In which country is the city of Freneuse located?,In which country is the city of Freneuse located? France.,France. I finished,France,True
5733,5733,5733,The city of El Casar is in Spain.,1,El Casar,Spain,Spain,In which country is the city of El Casar located?,In which country is the city of El Casar located? Spain.,Spain. I finished,Spain,True
5734,5734,5734,The city of Grebenau is in Germany.,1,Grebenau,Germany,Germany,In which country is the city of Grebenau located?,In which country is the city of Grebenau located? Germany.,Germany. I finished,Germany,True
5735,5735,5735,The city of Valencay is in France.,1,Valencay,France,France,In which country is the city of Valencay located?,In which country is the city of Valencay located? France.,France. I finished,France,True
5736,5736,5736,The city of Niquelandia is in Brazil.,1,Niquelandia,Brazil,Brazil,In which country is the city of Niquelandia located?,In which country is the city of Niquelandia located? Brazil.,Brazil. I finished,Brazil,True
5737,5737,5737,The city of Niihama is in Japan.,1,Niihama,Japan,Japan,In which country is the city of Niihama located?,In which country is the city of Niihama located? Japan.,Japan. I finished,Japan,True
5738,5738,5738,The city of Tlamatoca is in Mexico.,1,Tlamatoca,Mexico,Mexico,In which country is the city of Tlamatoca located?,In which country is the city of Tlamatoca located? Mexico.,Mexico. I finished,Mexico,True
5739,5739,5739,The city of Colomi is in Bolivia.,1,Colomi,Bolivia,Bolivia,In which country is the city of Colomi located?,In which country is the city of Colomi located? Bolivia.,Colombia. I finished,Colombia,False
5740,5740,5740,The city of Lapoblacion is in Spain.,1,Lapoblacion,Spain,Spain,In which country is the city of Lapoblacion located?,In which country is the city of Lapoblacion located? Spain.,Philippines. I finished,Philippines,False
5741,5741,5741,The city of Erlau is in Germany.,1,Erlau,Germany,Germany,In which country is the city of Erlau located?,In which country is the city of Erlau located? Germany.,Hungary. I finished,Hungary,False
5742,5742,5742,The city of Rowlands Gill is in United Kingdom.,1,Rowlands Gill,United Kingdom,United Kingdom,In which country is the city of Rowlands Gill located?,In which country is the city of Rowlands Gill located? United Kingdom.,UK. I finished,UK,True
5743,5743,5743,The city of Machans Beach is in Australia.,1,Machans Beach,Australia,Australia,In which country is the city of Machans Beach located?,In which country is the city of Machans Beach located? Australia.,Australia. I finished,Australia,True
5744,5744,5744,The city of Behchoko is in Canada.,1,Behchoko,Canada,Canada,In which country is the city of Behchoko located?,In which country is the city of Behchoko located? Canada.,Canada. I finished,Canada,True
5745,5745,5745,The city of Tiszadada is in Hungary.,1,Tiszadada,Hungary,Hungary,In which country is the city of Tiszadada located?,In which country is the city of Tiszadada located? Hungary.,Hungary. I finished,Hungary,True
5746,5746,5746,The city of Mostoles is in Spain.,1,Mostoles,Spain,Spain,In which country is the city of Mostoles located?,In which country is the city of Mostoles located? Spain.,Spain. I finished,Spain,True
5747,5747,5747,The city of Mirebalais is in Haiti.,1,Mirebalais,Haiti,Haiti,In which country is the city of Mirebalais located?,In which country is the city of Mirebalais located? Haiti.,Haiti. I finished,Haiti,True
5748,5748,5748,The city of Acoapa is in Mexico.,1,Acoapa,Mexico,Mexico,In which country is the city of Acoapa located?,In which country is the city of Acoapa located? Mexico.,Brazil. I finished,Brazil,False
5749,5749,5749,The city of Valverde de Valdelacasa is in Spain.,1,Valverde de Valdelacasa,Spain,Spain,In which country is the city of Valverde de Valdelacasa located?,In which country is the city of Valverde de Valdelacasa located? Spain.,Spain. I finished,Spain,True
5750,5750,5750,The city of Etang-sur-Arroux is in France.,1,Etang-sur-Arroux,France,France,In which country is the city of Etang-sur-Arroux located?,In which country is the city of Etang-sur-Arroux located? France.,France. I finished,France,True
5751,5751,5751,The city of Buberos is in Spain.,1,Buberos,Spain,Spain,In which country is the city of Buberos located?,In which country is the city of Buberos located? Spain.,I don't know. I finished,I don't know,False
5752,5752,5752,The city of Pedro Escobedo is in Mexico.,1,Pedro Escobedo,Mexico,Mexico,In which country is the city of Pedro Escobedo located?,In which country is the city of Pedro Escobedo located? Mexico.,Mexico. I finished,Mexico,True
5753,5753,5753,The city of Pajapita is in Guatemala.,1,Pajapita,Guatemala,Guatemala,In which country is the city of Pajapita located?,In which country is the city of Pajapita located? Guatemala.,I don't know. I finished,I don't know,False
5754,5754,5754,The city of Puerto Cisnes is in Chile.,1,Puerto Cisnes,Chile,Chile,In which country is the city of Puerto Cisnes located?,In which country is the city of Puerto Cisnes located? Chile.,Chile. I finished,Chile,True
5755,5755,5755,The city of Saint-Ambroix is in France.,1,Saint-Ambroix,France,France,In which country is the city of Saint-Ambroix located?,In which country is the city of Saint-Ambroix located? France.,France. I finished,France,True
5756,5756,5756,The city of Keystone Heights is in United States.,1,Keystone Heights,United States,United States,In which country is the city of Keystone Heights located?,In which country is the city of Keystone Heights located? United States.,United States. I finished,United States,True
5757,5757,5757,The city of La Partida is in Mexico.,1,La Partida,Mexico,Mexico,In which country is the city of La Partida located?,In which country is the city of La Partida located? Mexico.,Spain. I finished,Spain,False
5758,5758,5758,The city of Parks is in United States.,1,Parks,United States,United States,In which country is the city of Parks located?,In which country is the city of Parks located? United States.,There is no city called Parks. I finished,There is no city called Parks,False
5759,5759,5759,The city of Sugarcreek Police Dept is in United States.,1,Sugarcreek Police Dept,United States,United States,In which country is the city of Sugarcreek Police Dept located?,In which country is the city of Sugarcreek Police Dept located? United States.,United States. I finished,United States,True
5760,5760,5760,The city of Bateria is in Philippines.,1,Bateria,Philippines,Philippines,In which country is the city of Bateria located?,In which country is the city of Bateria located? Philippines.,Brazil. I finished,Brazil,False
5761,5761,5761,The city of Punta Pena is in Panama.,1,Punta Pena,Panama,Panama,In which country is the city of Punta Pena located?,In which country is the city of Punta Pena located? Panama.,Portugal. I finished,Portugal,False
5762,5762,5762,The city of Schwarzenborn is in Germany.,1,Schwarzenborn,Germany,Germany,In which country is the city of Schwarzenborn located?,In which country is the city of Schwarzenborn located? Germany.,Germany. I finished,Germany,True
5763,5763,5763,The city of Landisville is in United States.,1,Landisville,United States,United States,In which country is the city of Landisville located?,In which country is the city of Landisville located? United States.,United States. I finished,United States,True
5764,5764,5764,The city of Mezzolara is in Italy.,1,Mezzolara,Italy,Italy,In which country is the city of Mezzolara located?,In which country is the city of Mezzolara located? Italy.,Italy. I finished,Italy,True
5765,5765,5765,The city of El Nido is in Philippines.,1,El Nido,Philippines,Philippines,In which country is the city of El Nido located?,In which country is the city of El Nido located? Philippines.,Philippines. I finished,Philippines,True
5766,5766,5766,The city of Mandok is in Hungary.,1,Mandok,Hungary,Hungary,In which country is the city of Mandok located?,In which country is the city of Mandok located? Hungary.,I don't know. I finished,I don't know,False
5767,5767,5767,The city of Harlington is in United Kingdom.,1,Harlington,United Kingdom,United Kingdom,In which country is the city of Harlington located?,In which country is the city of Harlington located? United Kingdom.,UK. I finished,UK,True
5768,5768,5768,The city of Badia Tedalda is in Italy.,1,Badia Tedalda,Italy,Italy,In which country is the city of Badia Tedalda located?,In which country is the city of Badia Tedalda located? Italy.,Italy. I finished,Italy,True
