model_id,dataset_id,prompt_id,subset_id,input_type,layer,fold,direction_optimal_cut,direction_optimal_train_set_cut,direction_test_roc_auc,direction_accuracy_score,direction_f1_score,direction_precision_score,direction_recall_score,logistic_regression_optimal_cut,logistic_regression_optimal_train_set_cut,logistic_regression_test_roc_auc,logistic_regression_accuracy_score,logistic_regression_f1_score,logistic_regression_precision_score,logistic_regression_recall_score
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,14,3,-0.27241232991218567,-0.27241232991218567,0.6919752388946281,0.6441761363636364,0.6464361326746648,0.6423562412342216,0.6505681818181818,0.5,0.5039805333024343,0.8279232308884298,0.765625,0.765625,0.765625,0.765625
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,14,4,-0.22080178558826447,-0.22080178558826447,0.6907776234874032,0.6507042253521127,0.6511954992967651,0.6502808988764045,0.652112676056338,0.5,0.44600936752021697,0.8288653045030747,0.7591549295774648,0.7663934426229508,0.7440318302387268,0.7901408450704225
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,15,0,-0.5542079210281372,-0.5542079210281372,0.645642096990988,0.6241283124128313,0.6394648829431439,0.6143958868894601,0.6666666666666666,0.5,0.47747028414923637,0.8600777297316224,0.799860529986053,0.8046289993192648,0.785904255319149,0.8242677824267782
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,15,1,-0.5803717374801636,-0.5803717374801636,0.6895435378282428,0.6492637215528781,0.6666666666666666,0.6351515151515151,0.7014725568942436,0.5,0.539120336470728,0.8445204288819714,0.7884872824631861,0.798469387755102,0.7624847746650426,0.8380187416331994
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,15,2,-0.32318711280822754,-0.32318711280822754,0.7034187871581451,0.670344827586207,0.6685159500693482,0.6722454672245467,0.6648275862068965,0.5,0.52958638443773,0.8542049940546969,0.7862068965517242,0.7911051212938005,0.7733860342555995,0.8096551724137931
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,15,3,-0.4159777760505676,-0.4159777760505676,0.6791285995609504,0.6349431818181818,0.6415620641562064,0.6301369863013698,0.6534090909090909,0.5,0.5009120831445145,0.8464880068440083,0.7748579545454546,0.7740555951532431,0.776824034334764,0.7713068181818182
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,15,4,-0.1114768385887146,-0.1114768385887146,0.682045229121206,0.643661971830986,0.6301169590643275,0.6550151975683891,0.6070422535211267,0.5,0.4894520172317915,0.8347391390597103,0.7661971830985915,0.7694444444444445,0.7589041095890411,0.780281690140845
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,16,0,0.4756549596786499,0.4756549596786499,0.6289173664482219,0.602510460251046,0.5601851851851852,0.6269430051813472,0.5062761506276151,0.5,0.5320260240519881,0.8486905963753358,0.7817294281729428,0.7854694996572995,0.7722371967654986,0.799163179916318
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,16,1,-0.8268051147460938,-0.8268051147460938,0.6714793130576746,0.6258366800535475,0.661826981246219,0.6037527593818984,0.7322623828647925,0.5,0.5103425497725488,0.8351388597674948,0.7751004016064257,0.7865311308767471,0.7484885126964933,0.8286479250334672
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,16,2,-0.42195022106170654,-0.42195022106170654,0.6873293697978596,0.6558620689655172,0.6774402068519716,0.6374695863746959,0.7227586206896551,0.5,0.5369241627116985,0.8448142687277049,0.7813793103448275,0.783617747440273,0.7756756756756756,0.7917241379310345
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,16,3,0.4783843159675598,0.4783843159675598,0.6588921665160123,0.6115056818181818,0.5689519306540584,0.6389380530973451,0.5127840909090909,0.5,0.47549203781346827,0.8229395338326446,0.7563920454545454,0.7592982456140351,0.7503467406380028,0.7684659090909091
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,16,4,-0.48567062616348267,-0.48567062616348267,0.666695100178536,0.6366197183098592,0.6640625,0.6174334140435835,0.7183098591549296,0.5,0.49069391774786775,0.8398770085300536,0.7795774647887324,0.7821851078636047,0.7730398899587345,0.7915492957746478
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,17,0,1.0571866035461426,1.0571866035461426,0.6313867832223603,0.5878661087866108,0.5095435684647303,0.6290983606557377,0.4281729428172943,0.5,0.5083399644232691,0.8404566135435694,0.7789400278940027,0.7833219412166781,0.7680965147453083,0.799163179916318
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,17,1,-1.2251214981079102,-1.2251214981079102,0.6734703203711768,0.6231593038821954,0.6626722588376274,0.5997830802603037,0.7402945113788487,0.5,0.5075740184301888,0.8358055156816467,0.7751004016064257,0.7857142857142857,0.7503045066991474,0.8246318607764391
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,17,2,-0.7595226168632507,-0.7595226168632507,0.6843091557669441,0.646896551724138,0.678391959798995,0.6228373702422145,0.7448275862068966,0.5,0.48875296645418537,0.8390439952437574,0.7717241379310344,0.7758970886932972,0.761968085106383,0.7903448275862069
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,17,3,-1.0873371362686157,-1.0873371362686157,0.662875088778409,0.6058238636363636,0.6449136276391555,0.5867287543655413,0.7159090909090909,0.5,0.551084618585439,0.819051443052686,0.7599431818181818,0.7592592592592593,0.7614285714285715,0.7571022727272727
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,17,4,-0.7735053896903992,-0.7735053896903992,0.6710533624280897,0.6352112676056338,0.6683738796414853,0.6126760563380281,0.7352112676056338,0.5,0.5230533157633939,0.8328863320769688,0.7697183098591549,0.7752577319587629,0.7570469798657719,0.7943661971830986
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,18,0,0.9613372087478638,0.9613372087478638,0.6268768637337114,0.5934449093444909,0.5324779470729751,0.6264150943396226,0.4630404463040446,0.5,0.4949250436228021,0.8469652141944295,0.793584379358438,0.7952973720608575,0.7887517146776406,0.8019525801952581
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,18,1,0.8555606007575989,0.8555606007575989,0.6713870206394521,0.6265060240963856,0.5720858895705522,0.6696588868940754,0.499330655957162,0.5,0.4918238179133266,0.8223451593074664,0.7630522088353414,0.7748091603053435,0.7381818181818182,0.8152610441767069
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,18,2,-0.9386968612670898,-0.9386968612670898,0.6813488703923901,0.6448275862068965,0.6807191568505889,0.6182432432432432,0.7572413793103449,0.5,0.5044716956052783,0.8348166468489893,0.7751724137931034,0.7785326086956522,0.7670682730923695,0.7903448275862069
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,18,3,0.9157438278198242,0.9157438278198242,0.6601824799845041,0.6086647727272727,0.5531224655312247,0.6446124763705104,0.484375,0.5,0.513030722838719,0.8179215360278926,0.75,0.7492877492877493,0.7514285714285714,0.7471590909090909
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,18,4,-0.8805350661277771,-0.8805350661277771,0.669479269986114,0.6295774647887324,0.6645408163265306,0.6072261072261073,0.7338028169014085,0.5,0.4731108683052512,0.824906764530847,0.7654929577464789,0.7711340206185567,0.7530201342281879,0.7901408450704225
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,19,0,0.588707447052002,0.588707447052002,0.6277405274184042,0.5983263598326359,0.5576036866359447,0.6205128205128205,0.5062761506276151,0.5,0.47442212477761486,0.8454187893535943,0.7928870292887029,0.7955953200275292,0.7853260869565217,0.806136680613668
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,19,1,0.4980233311653137,0.4980233311653137,0.672566213089753,0.6171352074966533,0.5806451612903226,0.6418152350081038,0.5301204819277109,0.5,0.500305450011362,0.8317697384809206,0.7690763052208835,0.7787042976266838,0.7475369458128078,0.8125836680053548
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,19,2,-0.9590657949447632,-0.9590657949447632,0.6824799048751486,0.6413793103448275,0.6782178217821783,0.6150392817059483,0.7558620689655172,0.5,0.5318594165850721,0.8437127229488705,0.7841379310344827,0.7854694996572995,0.7806539509536785,0.7903448275862069
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,19,3,0.55231112241745,0.55231112241745,0.6620710388688017,0.6164772727272727,0.5807453416149069,0.6404109589041096,0.53125,0.5,0.5057769414339818,0.8206292775051652,0.7542613636363636,0.7528571428571429,0.757183908045977,0.7485795454545454
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,19,4,0.6324556469917297,0.6324556469917297,0.6713410037690934,0.6288732394366198,0.5840568271507498,0.6642728904847397,0.5211267605633803,0.5,0.48741431302915816,0.8250009918666932,0.7732394366197183,0.7745098039215687,0.7701949860724234,0.7788732394366197
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,20,0,0.834452211856842,0.834452211856842,0.6228289265088341,0.5906555090655509,0.5439005439005439,0.6140350877192983,0.4881450488145049,0.5,0.4414560334377648,0.8476946598740684,0.7859135285913529,0.7907293796864349,0.7733333333333333,0.8089260808926081
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,20,1,1.1457746028900146,1.1457746028900146,0.6654991227740055,0.6231593038821954,0.5625485625485626,0.6703703703703704,0.48460508701472554,0.5,0.4574558052080668,0.833031366877595,0.7650602409638554,0.773109243697479,0.7475,0.8005354752342704
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,20,2,1.068830966949463,1.068830966949463,0.6745664684898929,0.6317241379310344,0.5741626794258373,0.6805293005671077,0.496551724137931,0.5,0.5315485003505203,0.8489312722948872,0.7848275862068965,0.7874659400544959,0.7779273216689099,0.7972413793103448
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,20,3,1.215257167816162,1.215257167816162,0.6562257877066116,0.6115056818181818,0.5468102734051367,0.6560636182902585,0.46875,0.5,0.48904237349236185,0.8190050361570248,0.7585227272727273,0.7602256699576869,0.7549019607843137,0.765625
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,20,4,1.133734107017517,1.133734107017517,0.6633584606228924,0.6105633802816901,0.5433526011560693,0.656686626746507,0.46338028169014084,0.5,0.49475471130690635,0.8305098194802618,0.7732394366197183,0.7760778859527121,0.7664835164835165,0.7859154929577464
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,21,0,1.732731819152832,1.732731819152832,0.618824756024735,0.5781032078103208,0.5036915504511895,0.6115537848605578,0.4281729428172943,0.5,0.4618414557649978,0.8431254121368089,0.793584379358438,0.7986394557823129,0.7795484727755644,0.8186889818688982
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,21,1,2.0756478309631348,2.0756478309631348,0.663593239535563,0.6178045515394913,0.5391444713478611,0.6788617886178862,0.44712182061579653,0.5,0.45313540683615194,0.8390061809038922,0.7657295850066934,0.7753530166880617,0.7447595561035758,0.8085676037483266
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,21,2,1.8111211061477661,1.8111211061477661,0.6687514863258026,0.623448275862069,0.5517241379310345,0.6815415821501014,0.463448275862069,0.5,0.5222134601762496,0.8416199762187871,0.7806896551724138,0.7830832196452933,0.7746288798920378,0.7917241379310345
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,21,3,1.6921906471252441,1.6921906471252441,0.6524345461002066,0.6079545454545454,0.54,0.6532258064516129,0.4602272727272727,0.5,0.5051428352583813,0.8262525826446281,0.7627840909090909,0.7647887323943662,0.7583798882681564,0.7713068181818182
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,21,4,1.354864239692688,1.354864239692688,0.6574727236659393,0.6140845070422535,0.5587761674718197,0.6522556390977443,0.4887323943661972,0.5,0.4813073505037213,0.8266286451100973,0.7690140845070422,0.7699859747545582,0.7667597765363129,0.7732394366197183
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,22,0,1.4515284299850464,1.4515284299850464,0.6192030951839078,0.5781032078103208,0.5148356054530874,0.6056603773584905,0.4476987447698745,0.5,0.46172279265919647,0.8412755378932442,0.7789400278940027,0.7845003399048266,0.7652519893899205,0.8047419804741981
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,22,1,1.9697619676589966,1.9697619676589966,0.6636577546240294,0.6164658634538153,0.5448768864177919,0.669921875,0.45917001338688085,0.5,0.5149886442652207,0.8276640699343558,0.7663989290495314,0.7749838813668601,0.7475124378109452,0.8045515394912985
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,22,2,1.903247356414795,1.903247356414795,0.6679590963139119,0.6206896551724138,0.5431893687707641,0.6826722338204593,0.4510344827586207,0.5,0.48169605792390313,0.844972175980975,0.7813793103448275,0.7853757616790792,0.7712765957446809,0.8
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,22,3,1.1852922439575195,1.1852922439575195,0.6535362054493801,0.6036931818181818,0.5571428571428572,0.6312949640287769,0.49857954545454547,0.5,0.4702030623969093,0.8375597236570248,0.7727272727272727,0.7697841726618705,0.7798833819241983,0.7599431818181818
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,22,4,1.3062975406646729,1.3062975406646729,0.6586312239634993,0.6176056338028169,0.5673306772908366,0.653211009174312,0.5014084507042254,0.5,0.49950396120191154,0.8263043047014482,0.7669014084507042,0.767719298245614,0.765034965034965,0.7704225352112676
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,23,0,1.4439001083374023,1.4439001083374023,0.6184434990828436,0.5864714086471409,0.5510976532929599,0.6026490066225165,0.5076708507670851,0.5,0.45180895090624834,0.8409312395324545,0.7873082287308228,0.7920927062031357,0.7746666666666666,0.810320781032078
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,23,1,1.1756044626235962,1.1756044626235962,0.6626747955678134,0.6204819277108434,0.59644128113879,0.6367781155015197,0.5609103078982597,0.5,0.48973962790296965,0.8234526683261381,0.7617135207496654,0.7720870678617158,0.7398773006134969,0.8072289156626506
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,23,2,1.2637360095977783,1.2637360095977783,0.6686573127229489,0.6310344827586207,0.5956160241874527,0.6588628762541806,0.543448275862069,0.5,0.46678191435046745,0.8379633769322234,0.7806896551724138,0.7833787465940054,0.7738896366083445,0.7931034482758621
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,23,3,1.405651330947876,1.405651330947876,0.6521460162706612,0.6065340909090909,0.5678627145085804,0.629757785467128,0.5170454545454546,0.5,0.4604386490719015,0.8289280410640496,0.7748579545454546,0.7727598566308244,0.7800289435600579,0.765625
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,23,4,1.1372544765472412,1.1372544765472412,0.659642927990478,0.6288732394366198,0.6040570999248686,0.6473429951690821,0.5661971830985916,0.5,0.5315603320034205,0.8226522515373934,0.7640845070422535,0.7675225537820958,0.7564979480164159,0.7788732394366197
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,24,0,1.4481148719787598,1.4481148719787598,0.6147729284228994,0.5843793584379359,0.5724533715925395,0.5893648449039882,0.5564853556485355,0.5,0.44958551322457435,0.830577001258537,0.7719665271966527,0.7767918088737201,0.7606951871657754,0.793584379358438
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,24,1,1.7982406616210938,1.7982406616210938,0.6569517695951141,0.6104417670682731,0.5782608695652174,0.6303317535545023,0.5341365461847389,0.5,0.44283345300193905,0.8165217765304862,0.7563587684069611,0.7669654289372599,0.7349693251533742,0.8018741633199464
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,24,2,2.000641345977783,2.000641345977783,0.6634140309155767,0.6227586206896552,0.5821237585943468,0.6523972602739726,0.5255172413793103,0.5,0.5308089968600573,0.8336998810939358,0.7703448275862069,0.7730061349693251,0.7641509433962265,0.7820689655172414
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,24,3,1.8493380546569824,1.8493380546569824,0.6463330481663224,0.6022727272727273,0.5705521472392638,0.62,0.5284090909090909,0.5,0.49873631196984913,0.8320140996255165,0.7741477272727273,0.7754237288135594,0.7710674157303371,0.7798295454545454
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,24,4,1.5195428133010864,1.5195428133010864,0.6543840507835746,0.6274647887323944,0.6061057334326135,0.6429699842022117,0.5732394366197183,0.5,0.5011384760030314,0.8194534814520928,0.7661971830985915,0.7675070028011205,0.7632311977715878,0.7718309859154929
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,25,0,1.8854608535766602,1.8854608535766602,0.6153817724168383,0.5850767085076709,0.5509433962264151,0.600328947368421,0.5090655509065551,0.5,0.4697287682984766,0.8276718622650943,0.7726638772663877,0.7782312925170068,0.7596281540504648,0.797768479776848
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,25,1,1.6965131759643555,1.6965131759643555,0.6572483597934801,0.6157965194109772,0.5894134477825465,0.6328725038402457,0.5515394912985274,0.5,0.4424448714621665,0.8257330974948434,0.7670682730923695,0.7751937984496124,0.7490636704119851,0.8032128514056225
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,25,2,2.198065757751465,2.198065757751465,0.6630487514863258,0.6310344827586207,0.5803921568627451,0.6727272727272727,0.5103448275862069,0.5,0.500706844893823,0.8271686087990486,0.7703448275862069,0.7739307535641547,0.7620320855614974,0.7862068965517242
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,25,3,1.9141687154769897,1.9141687154769897,0.6491447007360538,0.6065340909090909,0.5698757763975155,0.6284246575342466,0.5213068181818182,0.5,0.5097772882236371,0.8231211260330579,0.7606534090909091,0.7601423487544484,0.7617689015691869,0.7585227272727273
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,25,4,1.792066216468811,1.792066216468811,0.6552380480063479,0.6147887323943662,0.576952822892498,0.6397941680960549,0.5253521126760563,0.5,0.42130570308476956,0.8091172386431262,0.7591549295774648,0.7598314606741573,0.757703081232493,0.7619718309859155
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,26,0,2.0724964141845703,2.0724964141845703,0.6127936991454788,0.5871687587168759,0.552870090634441,0.6029654036243822,0.5104602510460251,0.5,0.4668144796864319,0.8322459729735513,0.7761506276150628,0.7808873720136519,0.7647058823529411,0.797768479776848
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,26,1,2.0723278522491455,2.0723278522491455,0.6562833215951714,0.6211512717536813,0.5874635568513119,0.6448,0.5394912985274432,0.5,0.4658520275875762,0.8277859317681255,0.7684069611780455,0.7750325097529259,0.7534766118836915,0.7978580990629184
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,26,2,2.0133707523345947,2.0133707523345947,0.6624941736028538,0.6337931034482759,0.5961977186311787,0.6644067796610169,0.5406896551724137,0.5,0.5186226685812222,0.8296456599286564,0.7696551724137931,0.7734056987788331,0.7610146862483311,0.7862068965517242
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,26,3,2.023742437362671,2.023742437362671,0.6470624435046488,0.6065340909090909,0.5731895223420647,0.6262626262626263,0.5284090909090909,0.5,0.4897823245527862,0.8209753115315083,0.7563920454545454,0.7592982456140351,0.7503467406380028,0.7684659090909091
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,26,4,2.00508451461792,2.00508451461792,0.654711366792303,0.6169014084507042,0.5743348982785602,0.6461267605633803,0.5169014084507042,0.5,0.4757499893011557,0.8120432453878199,0.7591549295774648,0.7611731843575419,0.7548476454293629,0.7676056338028169
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,27,0,2.9459598064422607,2.9459598064422607,0.6034772189251276,0.5892608089260809,0.5394839718530101,0.6138790035587188,0.4811715481171548,0.5,0.48973690910606366,0.8411354843227534,0.7894002789400278,0.7953929539295393,0.7733860342555995,0.8186889818688982
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,27,1,3.13991117477417,3.13991117477417,0.6392809076556114,0.6157965194109772,0.5671191553544495,0.6493955094991365,0.5033467202141901,0.5,0.4496204966732919,0.8250494167656794,0.7697456492637216,0.7780645161290323,0.75093399750934,0.8072289156626506
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,27,2,2.907790184020996,2.907790184020996,0.6637326991676575,0.6317241379310344,0.5834633385335414,0.6714542190305206,0.5158620689655172,0.5,0.46209077184443864,0.8307281807372177,0.7744827586206896,0.7783050847457628,0.7653333333333333,0.7917241379310345
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,27,3,3.0915277004241943,3.0915277004241943,0.6415228725464875,0.6036931818181818,0.5478119935170178,0.6377358490566037,0.48011363636363635,0.5,0.5110391753568698,0.8216643530475207,0.7592329545454546,0.7545257060101376,0.7695716395864106,0.7400568181818182
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,27,4,2.7828779220581055,2.7828779220581055,0.6530777623487403,0.6147887323943662,0.5606425702811245,0.6523364485981309,0.4915492957746479,0.5,0.4931762313901538,0.814488196786352,0.7647887323943662,0.7637906647807637,0.7670454545454546,0.7605633802816901
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,28,0,3.1697545051574707,3.1697545051574707,0.6031086057083501,0.5920502092050209,0.5447470817120622,0.6161971830985915,0.4881450488145049,0.5,0.47548784570914826,0.8374026676314801,0.7789400278940027,0.783025325119781,0.7688172043010753,0.797768479776848
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,28,1,3.676424980163574,3.676424980163574,0.6359341874414212,0.6278447121820616,0.5683229813664596,0.6765249537892791,0.4899598393574297,0.5,0.4590938056578255,0.8207537871252972,0.7623828647925034,0.7696301103179753,0.7468513853904282,0.7938420348058902
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,28,2,3.190777063369751,3.190777063369751,0.6599961950059453,0.6351724137931034,0.5850980392156863,0.6781818181818182,0.5144827586206897,0.5,0.5277056550331567,0.8267538644470868,0.7724137931034483,0.7776280323450134,0.7602108036890646,0.7958620689655173
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,28,3,3.1357691287994385,3.1357691287994385,0.6385578754519627,0.6029829545454546,0.5517241379310345,0.6335174953959485,0.48863636363636365,0.5,0.496571568589814,0.823845477143595,0.7592329545454546,0.7576840600428878,0.762589928057554,0.7528409090909091
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,28,4,2.8868064880371094,2.8868064880371094,0.6485369966276533,0.6154929577464788,0.5638977635782748,0.6512915129151291,0.4971830985915493,0.5,0.49299858089463316,0.813739337433049,0.7577464788732394,0.7601115760111576,0.7527624309392266,0.7676056338028169
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,29,0,3.688969612121582,3.688969612121582,0.604938055472885,0.5864714086471409,0.547673531655225,0.6043771043771043,0.500697350069735,0.5,0.5249022015740532,0.8394665126077392,0.7789400278940027,0.7847929395790902,0.7645502645502645,0.806136680613668
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,29,1,4.198136806488037,4.198136806488037,0.6359987025298874,0.6151271753681392,0.5679939894815927,0.6472602739726028,0.5060240963855421,0.5,0.4518670719652499,0.8251802390284028,0.7677376171352075,0.7724590163934426,0.7570694087403599,0.7884872824631861
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,29,2,3.9317378997802734,3.9317378997802734,0.6560922711058264,0.6310344827586207,0.581704456606724,0.6714801444043321,0.5131034482758621,0.5,0.45449639860754215,0.8276480380499407,0.7710344827586207,0.7753721244925575,0.7609561752988048,0.7903448275862069
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,29,3,4.249350547790527,4.249350547790527,0.6346334662319215,0.6044034090909091,0.5475223395613322,0.6394686907020873,0.4786931818181818,0.5,0.48758178483232384,0.8245698282541323,0.7599431818181818,0.7589158345221113,0.7621776504297995,0.7556818181818182
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,29,4,3.65627384185791,3.65627384185791,0.6430737948819678,0.6154929577464788,0.5652866242038217,0.6501831501831502,0.5,0.5,0.4670293268647624,0.8243027177147392,0.7605633802816901,0.7635605006954103,0.7541208791208791,0.7732394366197183
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,30,0,4.8867998123168945,4.8867998123168945,0.6008687211747382,0.5850767085076709,0.5502645502645502,0.6006600660066007,0.5076708507670851,0.5,0.4934616627852767,0.8390249548229975,0.7712691771269177,0.7753424657534247,0.7617765814266487,0.7894002789400278
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,30,1,5.74257755279541,5.74257755279541,0.6298527443105757,0.6044176706827309,0.5526116578349735,0.6358885017421603,0.4886211512717537,0.5,0.5000462453091765,0.8250682336664822,0.7710843373493976,0.7758846657929227,0.7599486521181001,0.7925033467202142
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,30,2,4.728501319885254,4.728501319885254,0.6533564803804994,0.6324137931034483,0.5977358490566038,0.66,0.5462068965517242,0.5,0.44764623364228,0.8281521997621878,0.7682758620689655,0.7723577235772358,0.758988015978695,0.7862068965517242
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,30,3,5.379085063934326,5.379085063934326,0.6313375677944215,0.6051136363636364,0.5573248407643312,0.6340579710144928,0.4971590909090909,0.5,0.5352360372339418,0.8241763784865702,0.7613636363636364,0.7589670014347202,0.7666666666666667,0.7514204545454546
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,30,4,5.144810676574707,5.144810676574707,0.637623487403293,0.6133802816901408,0.5611510791366906,0.6487985212569316,0.4943661971830986,0.5,0.5113057516326504,0.8201844872049197,0.7605633802816901,0.7622377622377622,0.7569444444444444,0.7676056338028169
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,31,0,9.256149291992188,9.256149291992188,0.5875743305147553,0.5906555090655509,0.5285140562248996,0.6231060606060606,0.45885634588563456,0.5,0.476781623513669,0.8266749531695874,0.7656903765690377,0.7720488466757124,0.7516512549537648,0.793584379358438
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,31,1,7.183369159698486,7.183369159698486,0.6025099953584978,0.5963855421686747,0.5595325054784515,0.6157556270096463,0.5127175368139224,0.5,0.5366003134744677,0.8221426536131138,0.7657295850066934,0.771838331160365,0.7522236340533672,0.7925033467202142
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,31,2,8.4522705078125,8.4522705078125,0.6329950059453031,0.6172413793103448,0.5598731165741475,0.6585820895522388,0.4868965517241379,0.5,0.5081995108623526,0.8255743162901309,0.7710344827586207,0.7750677506775068,0.7616511318242344,0.7889655172413793
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,31,3,8.124738693237305,8.124738693237305,0.6103293678977273,0.5973011363636364,0.5423728813559322,0.6280373831775701,0.4772727272727273,0.5,0.46708190106589986,0.82594185821281,0.7684659090909091,0.7687943262411348,0.7677053824362606,0.7698863636363636
llama3.1_8b_chat,medals_9k,base,main,prompt_answer,31,4,7.760547161102295,7.760547161102295,0.6167675064471335,0.5985915492957746,0.5504731861198738,0.6254480286738351,0.4915492957746479,0.5,0.49828750604398947,0.8105415592144417,0.7514084507042254,0.7553707553707554,0.7435197817189632,0.7676056338028169
llama3.1_8b_chat,medals_9k,base,main,prompt_only,0,0,0.13306766748428345,0.13306766748428345,0.6316360867677133,0.6120331950207469,0.5641025641025641,0.6436170212765957,0.5020746887966805,0.5,0.46536088069236414,0.8102295835892022,0.7448132780082988,0.7388535031847133,0.7565217391304347,0.7219917012448133
llama3.1_8b_chat,medals_9k,base,main,prompt_only,0,1,0.12765352427959442,0.12765352427959442,0.5879764501769384,0.5680224403927069,0.56,0.5705967976710334,0.5497896213183731,0.5,0.47975871334449943,0.8012929584612752,0.7503506311360448,0.7442528735632183,0.7628865979381443,0.726507713884993
llama3.1_8b_chat,medals_9k,base,main,prompt_only,0,2,0.24320553243160248,0.24320553243160248,0.5759097353497165,0.5679347826086957,0.43315508021390375,0.6295336787564767,0.33016304347826086,0.5,0.47343862437976386,0.7598874645557656,0.701766304347826,0.6870990734141126,0.7226386806596702,0.654891304347826
